section,station,latitude,longitude,year,month,day,event_id,integrated_chlorophyll_0_100,integrated_nitrate_0_50,integrated_nitrate_50_150,integrated_phosphate_0_50,integrated_phosphate_50_150,integrated_silicate_0_50,integrated_silicate_50_150
HL,HL3,43.88,-62.88,1999,4,17,18HU99005_99003205,37.37499999999999,81.21400000000001,1393.0325,27.584000000000003,101.44000000000001,61.23950000000001,1259.625
HL,HL4,43.480000000000004,-62.45,1999,4,12,18HU99005_99003097,97.67,83.84150000000001,313.2075,15.660999999999998,17.087,41.932500000000005,293.47200000000004
HL,HL5,43.18,-62.1,1999,4,12,18HU99005_99003091,79.94999999999997,201.341,655.4050000000001,17.834000000000003,28.142000000000003,137.347,552.34
HL,HL6,42.85,-61.730000000000004,1999,4,12,18HU99005_99003087,70.92,307.5185,1101.9650000000001,15.0185,41.615,154.33950000000002,584.4100000000001
HL,HL7,42.53,-61.4,1999,4,12,18HU99005_99003079,49.595000000000006,286.3035,700.6525,11.575000000000003,22.755000000000003,144.3055,345.24
HL,HL1,44.40166,-63.441,1999,11,5,18HU99054_99054228,6.202000000000001,309.40450000000004,272.67600000000004,42.333,33.911,384.775,332.2
HL,HL2,44.28716,-63.27083,1999,11,5,18HU99054_99054226,80.63799999999998,140.1785,1257.0894999999998,31.5715,124.29950000000002,235.125,1366.18
HL,HL3,43.8795,-62.87466,1999,11,5,18HU99054_99054214,69.80400000000002,49.221999999999994,1507.3600000000001,20.522000000000002,116.89750000000001,102.065,1236
HL,HL4,43.50833,-62.48533,1999,11,4,18HU99054_99054211,27.928000000000004,135.8675,285.90200000000004,22.333,28.637,158.57999999999998,277.99999999999994
HL,HL5,43.18149,-62.09749,1999,11,4,18HU99054_99054198,28.851000000000006,53.474000000000004,472.39050000000003,14.691500000000001,47.173,114.565,401.02500000000003
HL,HL6,42.83433,-61.72499,1999,11,4,18HU99054_99054197,43.459500000000006,45.3,924.45,14.3525,75.48833333333333,105.265,580.8166666666666
HL,HL7,42.533829999999995,-61.42216,1999,11,4,18HU99054_99054187,18.1365,38.730000000000004,1012.3166666666667,13.623,88.74,73.85,772.75
HL,HL1,44.4,-63.4495,2000,4,12,18PZ00002_2000002075,284.40500000000003,81.56,132.433,25.020000000000003,23.262,80.004,111.683
HL,HL2,44.26667,-63.316669999999995,2000,4,12,18PZ00002_2000002072,222.2105,73.2825,605.0087500000001,26.467000000000002,78.26707999999999,72.54350000000001,462.90675
HL,HL3,43.883,-62.884159999999994,2000,4,11,18PZ00002_2000002069,164.88999999999996,93.11250000000001,1371.0774999999999,26.731500000000004,107.04999999999998,70.8415,928.8500000000001
HL,HL4,43.479,-62.45133,2000,4,12,18PZ00002_2000002077,196.665,33.668000000000006,193.14300000000003,20.838500000000003,24.3665,56.62400000000001,128.7225
HL,HL5,43.18183,-62.0985,2000,4,14,18PZ00002_2000002086,143.7225,263.5135,445.512,29.366,46.221,161.69299999999998,287.821
HL,HL6,42.847159999999995,-61.734829999999995,2000,4,13,18PZ00002_2000002082,118.27,93.0325,845.9583333333333,22.573999999999998,62.616666666666674,62.228500000000004,444.2633333333334
HL,HL7,42.53366,-61.401,2000,4,13,18PZ00002_2000002080,68.21000000000001,163.76,1507.5033333333333,24.0225,101.87333333333333,126.66550000000001,833.0466666666667
HL,HL1,44.399,-63.44416,2000,10,7,18HU00050_2000050080,NA,60.194500000000005,206.17600000000002,22.357,29.148000000000003,107.78150000000002,190.62100000000004
HL,HL2,44.268,-63.322329999999994,2000,10,7,18HU00050_2000050082,NA,62.239000000000004,1270.9418300000002,21.946,122.86284,101.577,1271.2836900000002
HL,HL3,43.91516,-62.886829999999996,2000,10,7,18HU00050_2000050093,82.05,54.968500000000006,1461.745,20.413,119.76750000000001,98.18950000000001,1109.2800000000002
HL,HL4,43.47916,-62.445159999999994,2000,10,7,18HU00050_2000050097,72.98,119.1105,324.678,27.8905,32.057,152.954,258.3565
HL,HL5,43.169329999999995,-62.106,2000,10,8,18HU00050_2000050106,NA,122.799,551.0805,23.7435,52.0795,153.0045,425.1935
HL,HL6,42.85266,-61.72533,2000,10,8,18HU00050_2000050117,38.35000000000001,12.7635,1027.7566666666667,10.626500000000002,82.95166666666668,67.0815,552.345
HL,HL7,42.529,-61.4005,2000,10,8,18HU00050_2000050137,44.55,13.121500000000001,803.2266666666667,9.637500000000001,76.54666666666668,52.987500000000004,481.1116666666667
HL,HL1,44.40016,-63.44983,2001,5,6,18HU01009_2001009096,59.5465,52.0185,142.61499999999998,30.107,30.442999999999998,60.66649999999999,130.78900000000002
HL,HL2,44.26983,-63.31966,2001,5,6,18HU01009_2001009086,218.4785,107.5985,717.4707400000001,35.33,105.33771000000002,71.261,610.67693
HL,HL3,43.879000000000005,-62.881,2001,5,6,18HU01009_2001009084,60.878499999999995,52.9425,1099.9150000000002,30.429000000000002,111.66499999999999,38.995000000000005,797.3275000000001
HL,HL4,43.480000000000004,-62.449000000000005,2001,5,8,18HU01009_2001009123,64.05736666666667,24.403,219.9018,27.051500000000004,31.830733333333338,38.2735,190.80553333333333
HL,HL5,43.179,-62.0985,2001,5,8,18HU01009_2001009116,120.95950000000002,67.589,380.39700000000005,30.298000000000002,54.196,78.1055,357.43899999999996
HL,HL6,42.85,-61.729659999999996,2001,5,8,18HU01009_2001009110,99.8105,38.957,1073.455,23.265,76.95333333333333,60.22800000000001,509.25166666666667
HL,HL7,42.52983,-61.402159999999995,2001,5,7,18HU01009_2001009101,300.809,94.62750000000001,835.6966666666667,31.308500000000002,91.77333333333334,76.5135,576.27
HL,HL1,44.39767,-63.450669999999995,2001,10,28,18HU01061_2001061122,48.71421,152.37900000000002,288.3505,38.282000000000004,40.6495,161.537,303.2645
HL,HL2,44.26283,-63.31283,2001,10,28,18HU01061_2001061130,24.50565,96.95075,1110.97379,29.4985,130.247705,110.32849999999999,1166.91649
HL,HL3,43.876329999999996,-62.87683,2001,10,29,18HU01061_2001061133,28.43739,62.099000000000004,1230.29125,25.242000000000004,128.0825,64.70575,974.79
HL,HL4,43.4825,-62.450500000000005,2001,10,29,18HU01061_2001061138,23.702544,51.702,242.18609999999998,21.0595,37.52073333333333,46.3315,209.62150000000003
HL,HL5,43.16617,-62.11333,2001,10,29,18HU01061_2001061148,22.75623,145.76600000000002,432.44350000000003,36.69,63.265,136.82225,351.0135
HL,HL6,42.849000000000004,-61.736000000000004,2001,10,29,18HU01061_2001061149,28.37079,155.7215,902.1983333333334,38.65325,121.9325,134.50725,724.0125
HL,HL7,42.516169999999995,-61.395500000000006,2001,10,30,18HU01061_2001061156,30.793590000000002,37.86775,894.2983333333334,19.19475,117.16,42.03325,616.2425000000001
HL,HL1,44.40633,-63.453329999999994,2002,10,22,18HU02064_2002064124,14.5085,169.86450000000002,282.50980000000004,30.360500000000002,32.0504,180.18400000000003,280.1794
HL,HL2,44.26616,-63.3155,2002,10,22,18HU02064_2002064120,32.38,51.46,1184.5620000000001,21.385,111.51600000000002,81.02850000000001,1063.0700000000002
HL,HL3,43.8735,-62.884,2002,10,22,18HU02064_2002064113,25.160000000000004,10.003500000000003,1103.3225000000002,14.628,98.7225,37.1595,862.125
HL,HL4,43.49666,-62.4425,2002,10,21,18HU02064_2002064110,26.788500000000003,24.040000000000003,243.4285,12.645000000000001,28.356500000000004,40.58,184.44850000000002
HL,HL5,43.1775,-62.0955,2002,10,21,18HU02064_2002064103,23.0915,50.915,386.41900000000004,15.859000000000002,45.895,53.321000000000005,254.854
HL,HL6,42.847159999999995,-61.730000000000004,2002,10,19,18HU02064_2002064071,27.478500000000004,19.514,917.4456953642384,8.4565,75.87301324503312,56.864999999999995,553.2627152317881
HL,HL7,42.5325,-61.397659999999995,2002,10,20,18HU02064_2002064085,24.381000000000004,0.4225,791.3766666666667,4.848000000000001,52.515,24.284000000000002,352.53166666666664
HL,HL1,44.40116,-63.44833,2003,4,19,18HU03005_2003005087,217.03199999999998,128.72000000000003,304.385,26.765,33.712,39.935,177.63
HL,HL2,44.26983,-63.326989999999995,2003,4,18,18HU03005_2003005085,663.6249999999999,45.955,931.9185759493671,23.165,94.42527215189872,105.16500000000002,703.151753164557
HL,HL3,43.880500000000005,-62.88016,2003,4,18,18HU03005_2003005079,169.70000000000002,33.135,1330.0375,16.865000000000002,107.64000000000001,28.927500000000002,965.335
HL,HL4,43.48133,-62.444829999999996,2003,4,18,18HU03005_2003005077,70.40300000000002,41.9675,149.00400000000002,18.465,24.073000000000004,31.740000000000002,56.563500000000005
HL,HL5,43.168659999999996,-62.103159999999995,2003,4,14,18HU03005_2003005033,302.2875,27.025000000000002,354.05199999999996,16.75,44.262,23.2275,191.26100000000002
HL,HL6,42.850500000000004,-61.722500000000004,2003,4,14,18HU03005_2003005037,305.01,29.4025,843.8683333333333,19.41,66.32500000000002,23.477500000000006,338.35
HL,HL7,42.52883,-61.401500000000006,2003,4,15,18HU03005_2003005042,399.1525000000001,53.36,892.2133333333334,22.707500000000003,73.19166666666666,68.1575,438.3883333333333
HL,HL2,44.277449999999995,-63.309569999999994,2003,10,31,18HU03067_2003067162,53.07,29.150000000000002,1304.8365,16.5925,115.10700000000001,48.50000000000001,1138.4475000000002
HL,HL6,42.847049999999996,-61.719409999999996,2003,10,30,18HU03067_2003067045,33.026154999999996,45.11556781839622,671.536115518278,13.056870644654088,97.0775354984751,25.702798592767294,637.2173220166344
HL,HL7,42.532489999999996,-61.40186,2003,10,29,18HU03067_2003067040,36.8762516972477,90.70340828519856,770.1447070207348,28.62585463898917,102.45292155384149,95.15960377256319,613.1999349109968
HL,HL7,42.53254,-61.40291,2003,10,29,18HU03067_2003067041,34.49452,75.61379663551403,650.1466042669738,26.106836822429905,96.43883577458502,83.46340842990654,522.7705548656158
HL,HL7,42.54144,-61.413439999999994,2003,10,29,18HU03067_2003067042,39.904245,49.1357767325228,438.74203907555795,21.095052249240123,83.19263860934575,59.43668878419453,394.9694411147954
HL,HL7,42.539539999999995,-61.425169999999994,2003,10,29,18HU03067_2003067043,34.9979111405959,97.65964166666667,638.7270133333334,28.83093166666667,95.23797333333333,114.33896500000002,502.34217500000005
HL,HL7,42.54538,-61.42722,2003,10,29,18HU03067_2003067044,44.86023094652153,61.58700008525577,528.0249900780177,22.999543726178533,91.4595314058513,81.03558131895687,427.89648813478226
HL,HL1,44.39677,-63.46593,2004,4,25,18HU04009_2004009081,183.2749334158187,116.48066832038835,74.69396965370974,28.341726398058256,19.841069446067564,89.08716795145631,51.90108168776664
HL,HL2,44.26663,-63.3157,2004,5,8,18HU04009_2004009244,34.00350008131971,62.97123440789474,853.6364155921052,24.190403421052633,99.08612657894737,19.404878749999998,642.98731125
HL,HL3,43.882619999999996,-62.89254,2004,4,24,18HU04009_2004009072,18.527845,21.268284512195127,1096.2424474609393,19.842073292682926,99.93886680184443,20.15581317073171,779.0798267297658
HL,HL3,43.88454,-62.882549999999995,2004,4,27,18HU04009_2004009090,145.935698424821,36.82282641132776,596.4527615789534,18.062377270194983,76.27484621470609,30.62101030640668,516.8053660134476
HL,HL4,43.48017,-62.45189,2004,4,24,18HU04009_2004009063,17.49951,39.31143033112584,154.5739196688742,24.46765685430464,26.709188145695368,24.278919437086092,102.81886056291391
HL,HL5,43.1813,-62.10621,2004,4,24,18HU04009_2004009061,110.53885999999999,56.407029007858554,440.3798959921414,24.049784361493124,46.33998563850688,33.57826414538311,304.3099258546169
HL,HL6,42.857209999999995,-61.738049999999994,2004,4,23,18HU04009_2004009053,61.739989050445104,56.16545612997092,1220.1078379343994,21.816414958777887,93.05071402246963,37.083173690591664,652.8866828634714
HL,HL6,42.85337,-61.73657,2004,5,4,18HU04009_2004009055,364.635635,33.45218318181817,680.2340118181819,19.738300454545453,98.26060954545456,10.978999545454542,303.1655654545455
HL,HL7,42.53018,-61.39335,2004,4,23,18HU04009_2004009048,89.77695706631428,10.203738417786969,1096.6028776828334,18.512197755946225,91.59230051789112,27.81761840227508,645.4724740178224
HL,HL1,44.39966,-63.447,2004,10,29,18HU04055_2004055127,30.301585000000006,4.881699263984299,99.7436157360157,14.197036938174682,22.30405806182532,62.051567085377826,134.49479291462217
HL,HL2,44.26699,-64.316,2004,10,29,18HU04055_2004055124,30.143500000000003,16.270000000000003,872.3985,16.1125,100.10400000000001,79.3075,851.0125
HL,HL3,43.88033,-62.881829999999994,2004,10,29,18HU04055_2004055121,26.532331602182545,43.316532708537785,921.8603261302395,17.773428586849853,98.02390235261674,92.9476688027478,740.6635979578157
HL,HL4,43.476,-62.4555,2004,10,28,18HU04055_2004055120,44.73842,46.51579206411259,210.38495793588743,18.4024655629398,27.314314437060204,104.7619276387803,184.15211236121968
HL,HL5,43.18466,-62.11383,2004,10,28,18HU04055_2004055117,46.377790000000005,119.64682889735363,457.1715761026464,23.10334381716119,53.809856182838814,145.2905424659182,403.8059325340818
HL,HL6,42.84883,-61.737829999999995,2004,10,28,18HU04055_2004055114,38.75976,45.31458564864864,1034.6960549932992,11.725575855855855,94.43757383438628,80.33353808108109,689.304275675599
HL,HL7,42.52966,-61.40116,2004,10,28,18HU04055_2004055110,24.192508224322943,80.3631730693816,1274.904990882442,16.866733567119155,97.15082101769183,98.88578690799397,722.866487414522
HL,HL1,44.39933,-63.47466,2005,4,1,18NE05004_2005004003,466.693435,84.10073107642124,86.35077392357876,27.80445734389562,21.20129765610438,128.62226047064308,115.22329452935696
HL,HL2,44.25716,-63.33083,2005,4,1,18NE05004_2005004008,640.8972075481447,78.45711333848531,381.1655616615147,27.744855806285422,69.14808419371458,96.92409808346214,383.8696919165379
HL,HL3,43.8885,-62.887,2005,4,2,18NE05004_2005004010,219.66469000000004,104.83658474390245,876.7593252911,29.03609439634147,91.00647304896724,77.16583113414634,694.5826590452411
HL,HL4,43.49033,-62.450329999999994,2005,4,2,18NE05004_2005004015,73.406395,67.90742350788855,276.75527149211143,25.13573136958711,28.59463363041289,47.015404754951334,202.26507024504866
HL,HL5,43.19,-62.106159999999996,2005,4,2,18NE05004_2005004017,270.137275,68.35944540182649,198.4361345981735,25.48798521461187,36.10138978538812,51.997910570776256,105.58384942922375
HL,HL6,42.838159999999995,-61.72866,2005,4,2,18NE05004_2005004021,370.1826300000001,67.8143237656702,905.8049782907545,26.02848779652845,77.05775632534613,72.74917377531341,442.7620809271869
HL,HL7,42.51,-61.3905,2005,4,2,18NE05004_2005004023,408.0714300000001,36.09843536705461,728.3946404911949,24.781699883616835,76.63345039227336,52.68316453446732,528.2763542182508
HL,HL1,44.40033,-63.45016,2005,10,29,18HU05055_2005055097,40.334435,43.316927123356926,103.93893787664305,19.670666931243684,21.811548068756316,98.09034446916077,139.03513553083923
HL,HL2,44.2699,-63.319579999999995,2005,10,28,18HU05055_2005055091,47.49415384615384,57.964,854.2215000000002,22.6145,123.41650000000001,105.68350000000001,966.8645000000001
HL,HL3,43.8795,-62.88,2005,10,29,18HU05055_2005055100,29.244365000000002,54.723901146435445,1207.7950675509765,19.42031976878613,111.88939800876958,83.670203911368,953.4836753926191
HL,HL4,43.483329999999995,-62.453500000000005,2005,10,24,18HU05055_2005055087,18.879175000000004,141.06800198779425,333.3286330122058,23.966518892763734,34.22412110723627,143.07929259808196,281.047862401918
HL,HL5,43.1815,-62.10183,2005,10,24,18HU05055_2005055083,22.022995,79.03855468189234,498.8544153181077,19.426564649265906,55.181555350734094,95.02461398042414,367.4918560195759
HL,HL6,42.84966,-61.72933,2005,10,24,18HU05055_2005055080,22.62395740494732,18.45965600099108,991.5004090515307,8.400681471754211,84.88037104233274,49.79899977700694,533.6842435339496
HL,HL7,42.525659999999995,-61.40466,2005,10,23,18HU05055_2005055077,31.648184374100722,13.11817968003413,605.6840777445024,7.378663084470991,72.73242112675986,41.42708313139932,380.4013130177875
HL,HL1,44.404329999999995,-63.43233,2006,5,7,18HU06008_2006008182,16.712200000000003,25.0758,75.16600000000001,20.373800000000003,19.272000000000002,28.0804,79.971
HL,HL2,44.273,-63.32416,2006,5,6,18HU06008_2006008179,20.01525,24.888,832.4269583333335,22.23675,90.96308333333334,28.83275,783.5943333333333
HL,HL3,43.880500000000005,-62.879329999999996,2006,5,6,18HU06008_2006008175,40.24680000000001,15.51545,1248.92325,16.9421,97.37570000000001,41.45765,877.0160500000002
HL,HL4,43.4795,-62.45,2006,5,6,18HU06008_2006008170,38.642700000000005,22.083000000000002,266.594,18.3358,26.975,43.9772,211.909
HL,HL5,43.18,-62.097500000000004,2006,5,6,18HU06008_2006008165,45.8536,86.102,386.9785,24.366000000000003,43.3913,99.93995000000001,337.45685000000003
HL,HL6,42.850159999999995,-61.73016,2006,5,6,18HU06008_2006008160,77.85065652173913,70.35640000000001,945.4955102040816,17.4224,59.17129931972789,93.8104,436.15010884353745
HL,HL7,42.52533,-61.42216,2006,5,5,18HU06008_2006008155,42.860800000000005,311.42125,1067.8059060402684,24.99785,61.29577181208053,186.66500000000002,542.5338389261746
HL,HL1,44.4,-63.45,2006,10,13,18HU06052_2006052083,1.3727750000000003,40.99132678343948,121.6004782165605,16.44109263269639,22.640067367303608,75.11988820594479,133.49155679405519
HL,HL2,44.266659999999995,-63.33333,2006,10,13,18HU06052_2006052082,2.0741793223529412,62.642471192203075,1138.420223807797,20.334969084315503,116.1675859156845,105.04922458295556,1151.2017404170444
HL,HL3,43.866659999999996,-62.866659999999996,2006,10,12,18HU06052_2006052076,8.35319449799197,42.839346666666664,1342.2109384732107,14.63407277777778,106.75751584901455,85.79824166666667,969.7816003743442
HL,HL4,43.483329999999995,-62.45,2006,10,12,18HU06052_2006052074,13.999855000000002,53.06287594693028,148.72626405306974,14.861320322580644,17.608009677419357,81.66531508844953,128.7595299115505
HL,HL5,43.16683,-62.1,2006,10,12,18HU06052_2006052070,10.825740000000003,90.39998127586206,478.24652872413793,19.889165674876846,52.43571432512316,99.61965702463054,372.7866379753695
HL,HL6,42.8335,-61.733329999999995,2006,10,12,18HU06052_2006052069,6.2986450000000005,82.03339880769231,1178.6726369312705,19.7510075,106.45302801686836,104.74280432692308,852.2856056051303
HL,HL7,42.5,-61.383329999999994,2006,10,12,18HU06052_2006052061,6.702735173992674,78.3296768952381,1171.6818131553387,17.841117133333334,100.75214244283498,83.07009684761906,782.5022634871979
HL,HL1,44.4,-63.43333,2007,4,12,18HU07001_2007001066,184.202245,178.52020610894942,266.91552889105054,38.46137579766537,38.51162420233462,164.86046311284048,271.48476688715954
HL,HL2,44.26983,-63.33499,2007,4,7,18HU07001_2007001037,937.587,44.377500000000005,692.1258220338983,23.4155,88.49925423728814,54.2925,686.1125423728814
HL,HL3,43.866659999999996,-62.883329999999994,2007,4,8,18HU07001_2007001042,639.0868671360154,27.500306804733718,1147.5386853209347,19.421710621301774,114.51387757388541,31.080525769230768,914.4250243510901
HL,HL4,43.483329999999995,-62.43333,2007,4,8,18HU07001_2007001044,556.375305,9.97898156159069,157.4087084384093,14.514035261881666,25.459579738118325,16.703621319107665,84.76546868089233
HL,HL5,43.16666,-62.08333,2007,4,8,18HU07001_2007001045,999.5757600000002,26.914822198275864,205.86595280172412,17.790893836206898,34.83275616379311,38.75271870689655,192.57268129310341
HL,HL6,42.83333,-61.733329999999995,2007,4,10,18HU07001_2007001056,1072.3084049849094,34.05277367041199,443.80278704857744,17.400314250936333,58.05196561836887,36.376085543071156,331.9094890910506
HL,HL7,42.5,-61.41666,2007,4,10,18HU07001_2007001051,746.86567,45.52051137759711,904.88913431818,25.8054346567299,102.14760389329949,25.379154710930443,549.8300598432763
HL,HL1,44.38333,-63.45,2007,10,10,18HU07045_2007045068,27.534209999999998,122.26342614230398,195.68856385769604,29.822741093901257,29.228133906098744,208.942577589545,237.06557241045502
HL,HL2,44.26677,-63.315619999999996,2007,10,11,18HU07045_2007045076,19.6585,113.77143181818182,939.0748181818184,25.70043181818182,102.62031818181818,170.97877272727274,1054.3102272727274
HL,HL3,43.866659999999996,-62.85,2007,10,11,18HU07045_2007045087,36.582995732758626,17.214458691123184,1185.4448227141681,14.817074533514495,105.75856331076677,69.33836007699276,970.0777797766439
HL,HL4,43.46666,-62.45,2007,10,11,18HU07045_2007045098,30.42553,43.8291929854369,218.53906201456314,16.477002160194175,27.09652283980583,80.03000949029128,203.76922050970876
HL,HL5,43.16683,-62.08333,2007,10,12,18HU07045_2007045102,33.02349,77.80691754629629,384.7739074537037,20.761651898148152,47.262573101851856,108.78095574074074,329.2714142592593
HL,HL6,42.8335,-61.71666,2007,10,12,18HU07045_2007045111,55.4703956210269,31.927319416360287,902.49702303449,15.889888897058821,83.8680509116553,56.24311974264706,549.0437192159077
HL,HL7,42.516659999999995,-61.4,2007,10,12,18HU07045_2007045114,23.765983195429474,20.237830331186753,1102.7254692450224,5.805377884084637,77.54438132954054,51.934356260349595,531.076636981617
HL,HL1,44.4022,-63.4515,2008,4,15,18HU08004_2008004006,393.69163000000003,80.59737050308009,152.63007949691993,31.09315702258727,29.336937977412735,93.79033831622176,183.69895168377823
HL,HL1,44.4022,-63.4523,2008,4,16,18HU08004_2008004023,261.20880033879376,87.62911152719664,165.9443692546351,36.1125469665272,30.176686272489928,98.92637123430964,199.66907508735824
HL,HL2,44.275,-63.3203,2008,4,15,18HU08004_2008004011,234.32795852585787,128.51166585721344,926.9517723548915,30.111710044466403,101.63334209364425,195.5017115242095,947.4622573595909
HL,HL2,44.274,-63.328300000000006,2008,4,19,18HU08004_2008004066,88.12184895706852,38.51078601769912,643.031408817068,29.019190884955755,91.61813129994115,88.88491623893806,658.814475622321
HL,HL3,43.879200000000004,-62.8755,2008,4,15,18HU08004_2008004013,75.4458958534186,136.8904313846154,1144.1365590972764,31.076560692307694,105.11202570398086,144.00364415384615,863.705898563903
HL,HL1,44.4028,-63.4513,2008,10,7,18HU08037_2008037046,16.320960999312003,303.15190383435583,351.86042737479454,40.87309191206544,35.17384619078974,336.92770046012265,367.79502519863206
HL,HL2,44.27104,-63.31755,2008,10,9,18HU08037_2008037063,21.707450476190477,202.39625,1303.964,30.48375,109.5535,230.95875,1173.268
HL,HL3,43.8808,-62.8812,2008,10,9,18HU08037_2008037064,37.536993036253776,71.02604395727366,1300.8193309528854,19.83781545269583,109.7364177771393,83.65282973041708,1047.3888944432429
HL,HL4,43.4797,-62.4483,2008,10,9,18HU08037_2008037065,48.24639000000001,76.80259435025383,275.0525006497462,20.038459664974624,32.83740033502538,98.20345372081218,268.5386112791878
HL,HL5,43.1743,-62.092000000000006,2008,10,9,18HU08037_2008037069,44.003094999999995,64.64728689933523,483.20192810066476,15.59431809591643,49.68533690408357,70.05376582146248,403.3466941785375
HL,HL6,42.839,-61.7605,2008,10,9,18HU08037_2008037079,66.28521926721906,45.10401455445544,1021.7825895102883,14.528956306930693,90.91685417927664,45.53213868316831,636.4461940130151
HL,HL7,42.4825,-61.424800000000005,2008,10,10,18HU08037_2008037082,22.29787145690835,126.55920710412146,1164.7463319375397,21.64784330802603,108.92136896676095,110.53803002169198,694.6992703644842
HL,HL1,44.414,-63.445800000000006,2009,4,10,18HU09005_2009005006,527.2138905649527,129.44331926046513,105.81821734136169,45.94326207906977,32.227359896573,140.87024799534885,90.40595634497593
HL,HL2,44.2652,-63.3355,2009,4,10,18HU09005_2009005009,466.0013356153847,161.65082285714288,962.5695104371175,46.17346321428572,138.1116448819148,176.60981571428573,871.8715997505486
HL,HL3,43.888200000000005,-62.8772,2009,4,10,18HU09005_2009005016,131.66603103640043,105.56131910390849,1306.9834676321884,35.59754420877026,148.7700576901175,83.00069820305052,978.6298333095884
HL,HL4,43.4855,-62.4463,2009,4,10,18HU09005_2009005029,214.06130000000005,62.54985325796507,226.47601674203497,32.03771271325797,35.87471728674204,44.90967753340185,159.34751246659815
HL,HL5,43.173,-62.0912,2009,4,11,18HU09005_2009005034,62.61025,54.65062857555341,256.6827814244466,29.422664913378252,49.21575008662176,39.787662930702595,153.49002206929742
HL,HL6,42.8575,-61.7648,2009,4,11,18HU09005_2009005039,78.80091789954336,63.03593396694215,777.1873465941667,28.284992685950417,93.09961338428818,65.56288384297521,442.8866688426172
HL,HL7,42.4853,-61.4333,2009,4,11,18HU09005_2009005045,106.06150613682094,124.38186273508595,1051.2222375559088,33.20494139534884,113.6326803967409,86.80036528311426,724.5402551007865
HL,HL1,44.3953,-63.4485,2009,9,26,18HU09048_2009048006,36.588280000000005,67.10853018789143,256.7905848121086,19.662715782881,30.915934217119002,125.38888181628394,261.99925818371605
HL,HL2,44.2745,-63.319500000000005,2009,9,27,18HU09048_2009048009,31.430414999999996,65.27781936018957,1170.69804407337,17.344057843601895,103.05673467822157,103.11305682464456,1151.7384102946571
HL,HL2,44.2697,-63.32,2009,10,5,18HU09048_2009048066,35.65606001165049,36.93611775604142,1197.229785612877,5.069349827387802,45.512946304043766,93.33849936708862,1113.0574120146055
HL,HL3,43.885200000000005,-62.88,2009,9,27,18HU09048_2009048012,33.79429000000001,57.13128311842105,1351.5053964866602,18.297632995614034,94.21750040147968,125.88277363596492,907.1369805277363
HL,HL3,43.879200000000004,-62.8797,2009,10,5,18HU09048_2009048071,30.180305,62.290426424581,1238.5019601426127,5.340714737430168,38.27411706395323,98.53660846927374,916.9436589235129
HL,HL4,43.476800000000004,-62.438,2009,10,6,18HU09048_2009048076,32.308555,21.15508338150289,243.42539161849714,5.781313005780347,8.640636994219655,108.3030925,197.1804525
HL,HL5,43.1712,-62.149800000000006,2009,10,6,18HU09048_2009048081,36.98328,40.674912526518796,479.4874924734812,10.185171861137897,18.654323138862104,109.55790482160076,433.2682701783993
HL,HL6,42.85,-61.735800000000005,2009,9,28,18HU09048_2009048019,26.875985747991972,4.481204930139721,1028.7100575190836,8.397669500998004,79.59320571704262,122.24767616766466,757.2803281513318
HL,HL6,42.85,-61.7348,2009,10,6,18HU09048_2009048083,32.32504253116011,15.166466579466924,1114.6031869483054,9.729311135241856,81.85141213537996,104.75403866732478,641.8734692210554
HL,HL7,42.5352,-61.434200000000004,2009,9,29,18HU09048_2009048031,38.905795,16.30157457068063,996.144283557824,9.39619584816754,76.66950471453448,80.39193455497383,591.5422741431593
HL,HL1,44.401700000000005,-63.4575,2010,4,10,18HU10006_2010006012,232.20691,59.75905224864866,96.09451775135136,27.480671151351356,24.64068884864865,87.97711091891894,79.41434908108108
HL,HL2,44.2712,-63.324000000000005,2010,4,10,18HU10006_2010006008,26.108360000000005,50.62133885113268,903.0077149176308,25.233523932038835,107.07640249219277,61.09089496763754,779.7108482632416
HL,HL2,44.276700000000005,-63.3145,2010,4,25,18HU10006_2010006206,7.848510000000001,39.29970195575221,457.6048220111841,24.665967663716817,82.5753178478484,27.865474389380534,391.8359528988272
HL,HL3,43.8858,-62.8723,2010,4,11,18HU10006_2010006023,45.73864513566987,40.83543312086093,912.2949590666699,27.0670045736755,119.90811316727351,49.75136606374173,652.5402192963254
HL,HL3,43.88,-62.8802,2010,4,25,18HU10006_2010006201,NA,NA,NA,NA,NA,NA,NA
HL,HL4,43.4885,-62.4498,2010,4,11,18HU10006_2010006028,97.15269500000001,110.80741571864112,217.7891442813589,32.535436655052266,33.653228344947735,76.21222633275262,136.0324536672474
HL,HL5,43.1738,-62.154700000000005,2010,4,11,18HU10006_2010006031,41.58914,114.93819332642488,509.58773167357515,27.558537487046635,53.233767512953364,89.59163566321244,356.49330433678756
HL,HL6,42.845,-61.7212,2010,4,11,18HU10006_2010006039,72.58172,192.9140676105811,854.9800547126317,23.857913751084126,65.60147901788383,129.46323615351258,400.27857415010374
HL,HL7,42.533500000000004,-61.427800000000005,2010,4,12,18HU10006_2010006045,108.24773575335895,130.9586870417071,1018.4715980149974,18.838895,74.43825243495664,69.42856358874879,506.35794715007717
HL,HL2,44.2693,-63.3262,2011,4,7,18HU11004_2011004015,38.55690726034573,245.59325281818184,599.0054114069104,38.98808318181818,85.10607483227105,300.1055399090909,611.6043491130492
