section,station,latitude,longitude,year,month,day,event_id,sample_id,depth,standard_depth,chlorophyll,nitrate,phosphate,silicate
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,2010006138_368026,38.2,40,1.913,2.843,0.742,2.5340000000000003
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,2010006138_368025,48.52,50,0.526,4.162,0.779,3.865
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,2010006138_368024,60.81,60,0.437,4.344,0.8,4.093
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,2010006138_368023,81.24,80,0.42900000000000005,5.74,0.764,4.1240000000000006
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,2010006138_368022,99.18,100,0.21,10.785,0.9860000000000001,7.341
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,2010006138_368021,249.24,250,NA,22.196,1.4140000000000001,13.17
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,2010006138_368020,500.24,500,NA,20.205000000000002,1.341,13.544
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,2010006138_368019,784.75,1000,NA,18.327,1.264,11.455
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368046,0.93,0,1.481,2.343,0.638,2.726
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368045,10.56,10,1.5630000000000002,2.5820000000000003,0.685,2.878
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368044,21.04,20,0.97,2.547,0.654,2.887
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368043,30.810000000000002,30,0.201,5.1530000000000005,0.805,4.832
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368042,40.07,40,0.281,4.658,0.785,4.572
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368041,49.45,50,0.136,7.339,0.917,6.926
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368040,59.04,60,0.167,8.084,0.936,7.466
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368039,79.78,80,0.14,9.683,0.9560000000000001,7.151000000000001
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368038,100.24000000000001,100,0.09,11.63,0.891,7.38
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368037,250.89000000000001,250,NA,22.317,1.5030000000000001,15.376000000000001
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368036,501.21000000000004,500,NA,19.659000000000002,1.23,12.126000000000001
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368035,1004.1700000000001,1000,NA,17.665,1.1400000000000001,10.954
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368034,1500.9,1500,NA,18.126,1.1740000000000002,12.405000000000001
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368033,2000.96,2000,NA,17.91,1.163,13.705
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,2010006142_368032,2902.28,3000,NA,17.553,1.204,16.459
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368063,3.23,0,1.481,0.67,0.467,0.863
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368062,10.41,10,1.1520000000000001,0.681,0.47300000000000003,0.85
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368061,17.84,20,1.44,0.6910000000000001,0.47100000000000003,0.92
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368060,29.25,30,0.372,2.279,0.635,2.281
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368059,39.79,40,0.229,3.987,0.771,3.224
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368058,50.42,50,0.155,8.181000000000001,0.926,6.3100000000000005
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368057,61.4,60,0.1,10.462,0.9680000000000001,7.4030000000000005
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368056,80,80,0.109,8.807,0.7040000000000001,4.096
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368055,102.89,100,0.061000000000000006,8.877,0.657,4.03
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368054,251.09,250,NA,23.035,1.471,12.725000000000001
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368053,501.18,500,NA,20.536,1.318,12.44
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368051,1500.71,1500,NA,18.255000000000003,1.218,11.944
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368050,2000.79,2000,NA,18.049,1.245,13.06
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368049,3000.64,3000,NA,17.812,1.228,16.348000000000003
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,2010006145_368048,3767.4500000000003,NA,NA,17.114,1.1780000000000002,17.558
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,2011004115_373337,4.07,0,7.266,0.5740000000000001,0.437,0.765
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,2011004115_373336,10.25,10,8.658000000000001,0.5770000000000001,0.433,0.664
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,2011004115_373335,20.45,20,7.73,0.56,0.452,0.676
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,2011004115_373334,30.52,30,8.039,0.9610000000000001,0.45,0.87
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,2011004115_373333,40.64,40,7.421,1.353,0.498,1.135
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,2011004115_373332,50.53,50,7.112,1.5350000000000001,0.516,1.2950000000000002
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,2011004115_373331,60.7,60,6.957000000000001,0.5870000000000001,0.42200000000000004,0.8320000000000001
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,2011004115_373330,94.61,100,6.8020000000000005,2.2070000000000003,0.5910000000000001,1.764
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373347,3.7800000000000002,0,NA,0.187,0.395,0.366
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373346,10.64,10,NA,0.17,0.397,0.46900000000000003
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373345,20.44,20,12.677000000000001,0.189,0.406,0.443
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373344,29.22,30,11.904,0.306,0.42,0.402
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373343,40.45,40,11.595,1.6660000000000001,0.533,1.377
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373342,50.550000000000004,50,2.995,3.8760000000000003,0.6910000000000001,3.773
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373341,61.17,60,2.79,3.661,0.661,3.319
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373340,79.91,80,1.4160000000000001,5.163,0.789,5.2860000000000005
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373339,101.04,100,0.9730000000000001,6.654,0.863,7.1530000000000005
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,2011004118_373338,121.16,100,NA,8.325000000000001,0.9770000000000001,9.067
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373357,4.49,0,9.431000000000001,0.187,0.4,0.49100000000000005
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373356,10.69,10,12.677000000000001,0.234,0.403,0.536
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373355,20.54,20,14.223,0.549,0.454,0.653
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373354,30.07,30,11.595,1.091,0.48400000000000004,1.034
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373353,40.64,40,5.621,3.7510000000000003,0.7080000000000001,3.349
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373352,50.35,50,1.459,5.339,0.798,5.648000000000001
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373351,60.25,60,0.7150000000000001,5.976,0.8430000000000001,6.315
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373350,80.02,80,0.544,6.516,0.86,6.761
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373349,100.76,100,0.63,7.789000000000001,0.937,7.94
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,2011004120_373348,119.55,100,NA,8.262,0.9410000000000001,8.773
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373366,3.35,0,8.503,0.17400000000000002,0.40800000000000003,0.674
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373365,10.53,10,10.513,0.185,0.40800000000000003,0.48300000000000004
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373364,20.53,20,10.822000000000001,0.21200000000000002,0.41400000000000003,0.46900000000000003
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373363,30.1,30,13.759,0.309,0.437,0.5920000000000001
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373362,40.77,40,12.832,0.663,0.49,1.247
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373361,51.04,50,9.276,2.775,0.656,1.935
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373360,60.86,60,1.459,4.855,0.798,4.89
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373359,80.85000000000001,80,0.5720000000000001,6.931,0.929,7.908
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,2011004122_373358,97.31,100,0.48600000000000004,7.261,0.936,8.324
LL,LL5,44.8205,-58.8522,2011,4,17,18HU11004_2011004124,2011004124_373373,2.1,0,2.995,0.128,0.331,0.301
LL,LL5,44.8205,-58.8522,2011,4,17,18HU11004_2011004124,2011004124_373372,10,10,3.2,0.139,0.338,2.021
LL,LL5,44.8205,-58.8522,2011,4,17,18HU11004_2011004124,2011004124_373371,20.28,20,3.282,0.139,0.34,0.47400000000000003
LL,LL5,44.8205,-58.8522,2011,4,17,18HU11004_2011004124,2011004124_373370,30.28,30,4.8,0.20400000000000001,0.382,1.177
LL,LL5,44.8205,-58.8522,2011,4,17,18HU11004_2011004124,2011004124_373369,40.9,40,9.894,1.9360000000000002,0.617,0.921
LL,LL5,44.8205,-58.8522,2011,4,17,18HU11004_2011004124,2011004124_373368,50.96,50,10.976,2.7470000000000003,0.676,1.35
LL,LL5,44.8205,-58.8522,2011,4,17,18HU11004_2011004124,2011004124_373367,182.08,250,NA,9.02,1.034,9.801
LL,LL6,44.4778,-58.5157,2011,4,17,18HU11004_2011004127,2011004127_373380,3.72,0,5.21,0.133,0.313,0.29700000000000004
LL,LL6,44.4778,-58.5157,2011,4,17,18HU11004_2011004127,2011004127_373379,9.790000000000001,10,5.333,0.14,0.317,0.365
LL,LL6,44.4778,-58.5157,2011,4,17,18HU11004_2011004127,2011004127_373378,20.55,20,6.072,0.17900000000000002,0.318,0.368
LL,LL6,44.4778,-58.5157,2011,4,17,18HU11004_2011004127,2011004127_373377,30.02,30,6.957000000000001,0.253,0.335,0.42900000000000005
LL,LL6,44.4778,-58.5157,2011,4,17,18HU11004_2011004127,2011004127_373376,39.74,40,12.986,3.099,0.744,2.051
LL,LL6,44.4778,-58.5157,2011,4,17,18HU11004_2011004127,2011004127_373375,50.160000000000004,50,10.976,3.5410000000000004,0.789,2.192
LL,LL6,44.4778,-58.5157,2011,4,17,18HU11004_2011004127,2011004127_373374,64.05,60,10.049000000000001,3.357,0.742,2.281
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373393,3.06,0,12.368,0.5910000000000001,0.455,0.773
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373392,10.950000000000001,10,12.522,0.555,0.433,0.742
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373391,20.330000000000002,20,12.059000000000001,0.687,0.446,0.881
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373390,30.18,30,10.667,1.5330000000000001,0.546,1.2790000000000001
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373389,41.18,40,10.049000000000001,1.639,0.557,1.4520000000000002
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373388,50.36,50,8.039,1.92,0.5860000000000001,1.722
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373387,60.410000000000004,60,6.9510000000000005,2.6350000000000002,0.608,2.338
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373386,80.72,80,3.282,4.038,0.7010000000000001,4.078
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373385,99.73,100,8.967,0.876,0.48500000000000004,0.9680000000000001
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373384,249.88,250,NA,21.572000000000003,1.47,12.885
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373383,499.69,500,NA,18.778000000000002,1.304,12.125
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,2011004130_373382,857.45,1000,NA,13.790000000000001,1.064,8.86
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373409,2.95,0,10.049000000000001,0.6,0.46,0.801
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373408,11.56,10,11.131,0.606,0.449,0.861
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373407,20.34,20,11.595,0.621,0.458,0.917
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373406,29.96,30,4.6850000000000005,1.216,0.517,1.221
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373405,41.35,40,4.308,2.498,0.644,2.113
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373404,50.28,50,4.308,2.673,0.637,1.589
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373403,60.33,60,1.116,3.343,1.0350000000000001,1.572
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373402,80.18,80,0.658,5.345000000000001,0.7220000000000001,3.0780000000000003
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373401,101.96000000000001,100,0.321,11.589,0.9830000000000001,8.075000000000001
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373400,253.01000000000002,250,NA,17.258,1.2970000000000002,10.654
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373399,498.13,500,NA,18.594,1.2970000000000002,11.753
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373398,998.09,1000,NA,17.445,1.19,10.505
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373397,1501.92,1500,NA,17.839000000000002,1.228,11.938
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373396,1998.5900000000001,2000,NA,17.827,1.234,14.189
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,2011004133_373395,2975.78,3000,NA,16.148,1.1440000000000001,15.401000000000002
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373426,3.23,0,0.8440000000000001,0.618,0.325,0.541
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373425,9.14,10,0.873,0.763,0.378,0.606
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373424,18.72,20,0.8580000000000001,0.87,0.437,0.678
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373423,30.94,30,0.801,0.8460000000000001,0.41900000000000004,1.225
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373422,40.78,40,0.9440000000000001,1.425,0.468,1.354
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373421,50.1,50,0.556,2.1140000000000003,0.522,1.298
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373420,71.43,80,0.371,5.331,0.685,2.5780000000000003
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373419,79.45,80,0.136,7.057,0.66,3.482
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373418,102.77,100,0.10300000000000001,10.053,0.785,4.799
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373417,250.73000000000002,250,NA,22.636000000000003,1.52,13.542
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373416,499.71000000000004,500,NA,19.258000000000003,1.338,12.018
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373415,999.46,1000,NA,17.291,1.216,10.775
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373414,1500.51,1500,NA,16.703,1.187,11.273
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373413,1998.23,2000,NA,18.054000000000002,1.247,14.048
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373412,3002.21,3000,NA,17.34,1.194,16.779
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,2011004134_373411,3774.77,NA,NA,17.403000000000002,1.233,20.07
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382845,2.22,0,1.073,0.786,0.27,1.373
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382844,10.34,10,1.03,0.865,0.326,1.726
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382843,20.09,20,0.8580000000000001,0.783,0.278,1.474
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382842,30.36,30,0.672,0.9580000000000001,0.367,1.9260000000000002
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382841,40.49,40,0.73,0.98,0.37,1.9260000000000002
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382840,50.54,50,0.544,1.17,0.372,2.1270000000000002
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382839,59.94,60,0.17300000000000001,3.71,0.7140000000000001,4.972
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382838,80.35000000000001,80,0.095,5.972,0.893,6.532
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,2011043143_382837,86.04,80,0.124,7.079000000000001,0.9770000000000001,7.486000000000001
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382855,2.54,0,1.002,0.743,0.23700000000000002,1.325
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382854,10.32,10,0.9870000000000001,0.886,0.322,1.7850000000000001
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382853,19.91,20,1.116,1.155,0.374,2.053
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382852,31,30,1.044,1.036,0.32,1.491
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382851,40.32,40,0.801,1.2750000000000001,0.451,1.969
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382850,49.800000000000004,50,1.846,1.5030000000000001,0.442,1.989
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382849,59.83,60,0.375,3.044,0.672,3.608
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382848,81.27,80,0.255,5.049,0.8570000000000001,4.686
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382847,100.22,100,0.054,7.651000000000001,0.9640000000000001,6.231
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,2011043145_382846,130.14000000000001,100,0.095,10.789,1.1320000000000001,10.195
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382865,2.7,0,1.1300000000000001,0.9540000000000001,0.371,1.747
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382864,10.49,10,1.03,1.036,0.34800000000000003,1.7810000000000001
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382863,20.98,20,1.145,1.1760000000000002,0.376,1.852
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382862,30.67,30,1.03,1.3900000000000001,0.431,2.2560000000000002
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382861,41.28,40,0.227,3.068,0.661,3.2840000000000003
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382860,51.19,50,0.109,4.761,0.8230000000000001,4.513
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382859,60.730000000000004,60,0.09,5.291,0.8290000000000001,4.9030000000000005
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382858,80.25,80,0.058,8.905000000000001,1.0490000000000002,8.616
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382857,99.98,100,0.036000000000000004,11.135,1.1500000000000001,11.582
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,2011043148_382856,136.27,100,NA,12.467,1.221,12.43
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382874,2.18,0,0.887,1.135,0.365,1.643
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382873,10.35,10,0.873,1.061,0.35800000000000004,1.5770000000000002
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382872,20.14,20,0.787,1.198,0.35300000000000004,1.742
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382871,30.68,30,0.20600000000000002,4.743,0.8160000000000001,5.239
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382870,40.79,40,0.07100000000000001,8.563,1.113,9.73
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382869,50.870000000000005,50,0.051000000000000004,7.72,1.028,8.858
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382868,60.54,60,0.057,8.803,1.118,10.035
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382867,80.63,80,0.049,8.896,1.108,10.292
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,2011043150_382866,94.94,100,0.07100000000000001,8.829,1.127,10.101
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382884,2.23,0,0.9730000000000001,0.8510000000000001,0.325,1.1660000000000001
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382883,10.21,10,0.9730000000000001,0.8350000000000001,0.302,1.109
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382882,20.88,20,0.93,0.804,0.28800000000000003,1.016
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382881,30.27,30,0.5810000000000001,1.077,0.35000000000000003,1.341
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382880,40.660000000000004,40,0.24700000000000003,4.0840000000000005,0.758,4.206
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382879,50.46,50,0.10600000000000001,7.138,1.0150000000000001,6.9830000000000005
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382878,60.08,60,0.076,7.761,1.0350000000000001,7.747000000000001
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382877,80.45,80,0.047,8.973,1.097,9.041
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382876,100.44,100,0.051000000000000004,8.97,1.121,9.007
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,2011043152_382875,215.51,250,NA,10.419,1.185,11.142000000000001
LL,LL6,44.481,-58.5082,2011,10,9,18HU11043_2011043154,2011043154_382891,3.12,0,0.8160000000000001,0.752,0.309,1.038
LL,LL6,44.481,-58.5082,2011,10,9,18HU11043_2011043154,2011043154_382890,11.1,10,0.916,0.731,0.29,1.032
LL,LL6,44.481,-58.5082,2011,10,9,18HU11043_2011043154,2011043154_382889,19.67,20,0.9590000000000001,0.751,0.29200000000000004,1.063
LL,LL6,44.481,-58.5082,2011,10,9,18HU11043_2011043154,2011043154_382888,29.66,30,0.49,1.0270000000000001,0.34800000000000003,1.4000000000000001
LL,LL6,44.481,-58.5082,2011,10,9,18HU11043_2011043154,2011043154_382887,39.06,40,0.272,3.753,0.733,4.349
LL,LL6,44.481,-58.5082,2011,10,9,18HU11043_2011043154,2011043154_382886,50.68,50,0.169,4.562,0.8300000000000001,5.394
LL,LL6,44.481,-58.5082,2011,10,9,18HU11043_2011043154,2011043154_382885,65.64,60,0.17300000000000001,5.117,0.896,6.007000000000001
LL,LL7,44.1252,-58.179700000000004,2011,10,9,18HU11043_2011043158,2011043158_382903,2.5100000000000002,0,1.202,0.48100000000000004,0.299,1.401
LL,LL7,44.1252,-58.179700000000004,2011,10,9,18HU11043_2011043158,2011043158_382902,10.14,10,1.474,0.48700000000000004,0.316,1.497
