year,month,day,station_name,integrated_chlorophyll_0_100,integrated_nitrate_0_50,integrated_nitrate_50_150,sea_surface_height
1958,11,15,Halifax,NA,NA,NA,1
1958,12,16,Halifax,NA,NA,NA,1
1959,1,16,Halifax,NA,NA,NA,1
1959,2,14,Halifax,NA,NA,NA,0.9
1959,3,16,Halifax,NA,NA,NA,0.9
1959,4,15,Halifax,NA,NA,NA,0.9
1959,5,16,Halifax,NA,NA,NA,0.8
1959,6,15,Halifax,NA,NA,NA,0.9
1959,7,16,Halifax,NA,NA,NA,0.8
1959,8,16,Halifax,NA,NA,NA,0.9
1959,9,15,Halifax,NA,NA,NA,0.9
1959,10,16,Halifax,NA,NA,NA,0.9
1959,11,15,Halifax,NA,NA,NA,0.9
1959,12,16,Halifax,NA,NA,NA,1
1960,1,16,Halifax,NA,NA,NA,1
1960,2,15,Halifax,NA,NA,NA,1
1960,3,16,Halifax,NA,NA,NA,1
1960,4,15,Halifax,NA,NA,NA,0.9
1960,5,16,Halifax,NA,NA,NA,0.9
1960,6,15,Halifax,NA,NA,NA,0.9
1960,7,16,Halifax,NA,NA,NA,0.9
1960,8,16,Halifax,NA,NA,NA,0.9
1960,9,15,Halifax,NA,NA,NA,0.9
1960,10,16,Halifax,NA,NA,NA,1
1960,11,15,Halifax,NA,NA,NA,0.9
1960,12,16,Halifax,NA,NA,NA,0.9
1961,1,16,Halifax,NA,NA,NA,1
1961,2,14,Halifax,NA,NA,NA,0.9
1961,3,16,Halifax,NA,NA,NA,1
1961,4,15,Halifax,NA,NA,NA,1
1961,5,16,Halifax,NA,NA,NA,0.9
1961,6,15,Halifax,NA,NA,NA,0.8
1961,7,16,Halifax,NA,NA,NA,0.9
1961,8,16,Halifax,NA,NA,NA,0.8
1961,9,15,Halifax,NA,NA,NA,0.9
1961,10,16,Halifax,NA,NA,NA,0.9
1961,11,15,Halifax,NA,NA,NA,1
1961,12,16,Halifax,NA,NA,NA,1
1962,1,16,Halifax,NA,NA,NA,0.9
1962,2,14,Halifax,NA,NA,NA,0.9
1962,3,16,Halifax,NA,NA,NA,1
1962,4,14,Halifax,NA,NA,NA,0.9
1962,5,16,Halifax,NA,NA,NA,0.9
1962,6,15,Halifax,NA,NA,NA,0.9
1962,7,16,Halifax,NA,NA,NA,0.9
1962,8,16,Halifax,NA,NA,NA,0.9
1962,9,15,Halifax,NA,NA,NA,0.9
1962,10,16,Halifax,NA,NA,NA,1
1962,11,15,Halifax,NA,NA,NA,1
1962,12,16,Halifax,NA,NA,NA,1
1963,1,16,Halifax,NA,NA,NA,1
1963,2,14,Halifax,NA,NA,NA,0.9
1963,3,16,Halifax,NA,NA,NA,0.9
1963,4,15,Halifax,NA,NA,NA,1
1963,5,16,Halifax,NA,NA,NA,0.8
1963,6,15,Halifax,NA,NA,NA,0.9
1963,7,16,Halifax,NA,NA,NA,0.9
1963,8,16,Halifax,NA,NA,NA,0.9
1963,9,15,Halifax,NA,NA,NA,0.9
1963,10,16,Halifax,NA,NA,NA,0.9
1963,11,15,Halifax,NA,NA,NA,1
1963,12,16,Halifax,NA,NA,NA,1
1964,1,16,Halifax,NA,NA,NA,1
1964,2,15,Halifax,NA,NA,NA,1
1964,3,16,Halifax,NA,NA,NA,1
1964,4,15,Halifax,NA,NA,NA,0.8
1964,5,16,Halifax,NA,NA,NA,0.9
1964,6,15,Halifax,NA,NA,NA,0.9
1964,7,16,Halifax,NA,NA,NA,0.9
1964,8,16,Halifax,NA,NA,NA,0.9
1964,9,15,Halifax,NA,NA,NA,0.9
1964,10,16,Halifax,NA,NA,NA,1
1964,11,15,Halifax,NA,NA,NA,1
1964,12,16,Halifax,NA,NA,NA,1
1965,1,16,Halifax,NA,NA,NA,1
1965,2,14,Halifax,NA,NA,NA,1
1965,3,16,Halifax,NA,NA,NA,0.9
1965,4,15,Halifax,NA,NA,NA,0.9
1965,5,16,Halifax,NA,NA,NA,0.9
1965,6,15,Halifax,NA,NA,NA,0.9
1965,7,16,Halifax,NA,NA,NA,0.9
1965,8,16,Halifax,NA,NA,NA,0.8
1965,9,15,Halifax,NA,NA,NA,0.9
1965,10,16,Halifax,NA,NA,NA,1
1965,11,15,Halifax,NA,NA,NA,1
1965,12,16,Halifax,NA,NA,NA,1
1966,1,16,Halifax,NA,NA,NA,1.1
1966,2,14,Halifax,NA,NA,NA,1
1966,3,16,Halifax,NA,NA,NA,0.9
1966,4,15,Halifax,NA,NA,NA,0.9
1966,5,16,Halifax,NA,NA,NA,0.9
1966,6,15,Halifax,NA,NA,NA,0.9
1966,7,16,Halifax,NA,NA,NA,0.9
1966,8,16,Halifax,NA,NA,NA,0.9
1966,9,15,Halifax,NA,NA,NA,1
1966,10,16,Halifax,NA,NA,NA,0.9
1966,11,15,Halifax,NA,NA,NA,0.9
1966,12,16,Halifax,NA,NA,NA,1
1967,1,16,Halifax,NA,NA,NA,1
1967,2,14,Halifax,NA,NA,NA,1
1967,3,16,Halifax,NA,NA,NA,0.9
1967,4,15,Halifax,NA,NA,NA,1
1967,5,16,Halifax,NA,NA,NA,0.9
1967,6,15,Halifax,NA,NA,NA,0.9
1967,7,16,Halifax,NA,NA,NA,0.9
1967,8,16,Halifax,NA,NA,NA,0.9
1967,9,15,Halifax,NA,NA,NA,0.9
1967,10,16,Halifax,NA,NA,NA,0.9
1967,11,15,Halifax,NA,NA,NA,1
1967,12,16,Halifax,NA,NA,NA,1
1968,1,16,Halifax,NA,NA,NA,1
1968,2,15,Halifax,NA,NA,NA,1
1968,3,16,Halifax,NA,NA,NA,0.9
1968,4,15,Halifax,NA,NA,NA,0.9
1968,5,16,Halifax,NA,NA,NA,0.9
1968,6,15,Halifax,NA,NA,NA,0.9
1968,7,16,Halifax,NA,NA,NA,0.9
1968,8,16,Halifax,NA,NA,NA,1
1968,9,16,Halifax,NA,NA,NA,0.9
1968,10,16,Halifax,NA,NA,NA,1
1968,11,15,Halifax,NA,NA,NA,1.1
1968,12,16,Halifax,NA,NA,NA,1.1
1969,1,16,Halifax,NA,NA,NA,1
1969,2,14,Halifax,NA,NA,NA,1
1969,3,16,Halifax,NA,NA,NA,1
1969,4,15,Halifax,NA,NA,NA,0.9
1969,5,16,Halifax,NA,NA,NA,0.9
1969,6,15,Halifax,NA,NA,NA,1
1969,7,16,Halifax,NA,NA,NA,1
1969,8,16,Halifax,NA,NA,NA,1
1969,9,15,Halifax,NA,NA,NA,1
1969,10,16,Halifax,NA,NA,NA,1
1969,11,15,Halifax,NA,NA,NA,1
1969,12,16,Halifax,NA,NA,NA,1.1
1970,1,16,Halifax,NA,NA,NA,1.1
1970,2,14,Halifax,NA,NA,NA,1
1970,3,16,Halifax,NA,NA,NA,1
1970,4,15,Halifax,NA,NA,NA,1
1970,5,16,Halifax,NA,NA,NA,0.9
1970,6,15,Halifax,NA,NA,NA,0.9
1970,7,16,Halifax,NA,NA,NA,0.9
1970,8,16,Halifax,NA,NA,NA,1
1970,9,15,Halifax,NA,NA,NA,1
1970,10,16,Halifax,NA,NA,NA,1
1970,11,15,Halifax,NA,NA,NA,1.1
1970,12,16,Halifax,NA,NA,NA,1.2
1971,1,16,Halifax,NA,NA,NA,1.1
1971,2,14,Halifax,NA,NA,NA,1
1971,3,16,Halifax,NA,NA,NA,1
1971,4,15,Halifax,NA,NA,NA,1
1971,5,16,Halifax,NA,NA,NA,1
1971,6,15,Halifax,NA,NA,NA,1
1971,7,16,Halifax,NA,NA,NA,0.9
1971,8,16,Halifax,NA,NA,NA,0.9
1971,9,15,Halifax,NA,NA,NA,0.9
1971,10,16,Halifax,NA,NA,NA,1
1971,11,15,Halifax,NA,NA,NA,1.1
1971,12,16,Halifax,NA,NA,NA,1
1972,1,16,Halifax,NA,NA,NA,1
1972,2,15,Halifax,NA,NA,NA,1
1972,3,16,Halifax,NA,NA,NA,1
1972,4,15,Halifax,NA,NA,NA,1
1972,5,16,Halifax,NA,NA,NA,1
1972,6,15,Halifax,NA,NA,NA,1
1972,7,16,Halifax,NA,NA,NA,1
1972,8,16,Halifax,NA,NA,NA,0.9
1972,9,15,Halifax,NA,NA,NA,1
1972,10,16,Halifax,NA,NA,NA,1
1972,11,15,Halifax,NA,NA,NA,1.1
1972,12,16,Halifax,NA,NA,NA,1.1
1973,1,16,Halifax,NA,NA,NA,1.1
1973,2,14,Halifax,NA,NA,NA,1
1973,3,16,Halifax,NA,NA,NA,1
1973,4,15,Halifax,NA,NA,NA,1
1973,5,16,Halifax,NA,NA,NA,0.9
1973,6,15,Halifax,NA,NA,NA,0.9
1973,7,16,Halifax,NA,NA,NA,1
1973,8,16,Halifax,NA,NA,NA,1
1973,9,15,Halifax,NA,NA,NA,1
1973,10,16,Halifax,NA,NA,NA,1
1973,11,15,Halifax,NA,NA,NA,1
1973,12,16,Halifax,NA,NA,NA,1
1974,1,16,Halifax,NA,NA,NA,1.1
1974,2,14,Halifax,NA,NA,NA,1
1974,3,16,Halifax,NA,NA,NA,1
1974,4,15,Halifax,NA,NA,NA,1
1974,5,16,Halifax,NA,NA,NA,1
1974,6,15,Halifax,NA,NA,NA,0.9
1974,7,16,Halifax,NA,NA,NA,1
1974,8,16,Halifax,NA,NA,NA,0.9
1974,9,15,Halifax,NA,NA,NA,1
1974,10,16,Halifax,NA,NA,NA,0.9
1974,11,15,Halifax,NA,NA,NA,1
1974,12,16,Halifax,NA,NA,NA,1
1975,1,16,Halifax,NA,NA,NA,1
1975,2,13,Halifax,NA,NA,NA,1
1975,3,16,Halifax,NA,NA,NA,1
1975,4,15,Halifax,NA,NA,NA,1
1975,5,16,Halifax,NA,NA,NA,1
1975,6,15,Halifax,NA,NA,NA,1
1975,7,16,Halifax,NA,NA,NA,0.9
1975,8,16,Halifax,NA,NA,NA,1
1975,9,15,Halifax,NA,NA,NA,0.9
1975,10,16,Halifax,NA,NA,NA,1
1975,11,15,Halifax,NA,NA,NA,1
1975,12,16,Halifax,NA,NA,NA,1
1976,1,16,Halifax,NA,NA,NA,1
1976,2,15,Halifax,NA,NA,NA,0.9
1976,3,16,Halifax,NA,NA,NA,1
1976,4,16,Halifax,NA,NA,NA,0.9
1976,5,16,Halifax,NA,NA,NA,0.9
1976,6,17,Halifax,NA,NA,NA,0.9
1976,7,16,Halifax,NA,NA,NA,1
1976,8,16,Halifax,NA,NA,NA,0.9
1976,9,15,Halifax,NA,NA,NA,1
1976,10,16,Halifax,NA,NA,NA,1
1976,11,15,Halifax,NA,NA,NA,1.1
1976,12,16,Halifax,NA,NA,NA,1
1977,1,16,Halifax,NA,NA,NA,1
1977,2,14,Halifax,NA,NA,NA,1
1977,3,16,Halifax,NA,NA,NA,1
1977,4,15,Halifax,NA,NA,NA,0.9
1977,5,16,Halifax,NA,NA,NA,1
1977,6,14,Halifax,NA,NA,NA,1
1977,7,16,Halifax,NA,NA,NA,0.9
1977,8,16,Halifax,NA,NA,NA,0.9
1977,9,15,Halifax,NA,NA,NA,1
1977,10,16,Halifax,NA,NA,NA,1
1977,11,18,Halifax,NA,NA,NA,1
1977,12,16,Halifax,NA,NA,NA,1.1
1978,1,16,Halifax,NA,NA,NA,1
1978,2,14,Halifax,NA,NA,NA,1.1
1978,3,16,Halifax,NA,NA,NA,1
1978,4,15,Halifax,NA,NA,NA,1.1
1978,5,16,Halifax,NA,NA,NA,0.9
1978,6,15,Halifax,NA,NA,NA,0.9
1978,7,16,Halifax,NA,NA,NA,0.9
1978,8,16,Halifax,NA,NA,NA,1
1978,9,16,Halifax,NA,NA,NA,1
1978,10,16,Halifax,NA,NA,NA,1
1978,11,15,Halifax,NA,NA,NA,1
1978,12,16,Halifax,NA,NA,NA,1.1
1979,1,16,Halifax,NA,NA,NA,1.1
1979,2,14,Halifax,NA,NA,NA,1.1
1979,3,16,Halifax,NA,NA,NA,0.9
1979,4,16,Halifax,NA,NA,NA,0.9
1979,5,16,Halifax,NA,NA,NA,0.9
1979,6,16,Halifax,NA,NA,NA,0.9
1979,7,17,Halifax,NA,NA,NA,0.9
1979,8,16,Halifax,NA,NA,NA,1
1979,9,15,Halifax,NA,NA,NA,0.9
1979,10,16,Halifax,NA,NA,NA,1
1979,11,16,Halifax,NA,NA,NA,1
1979,12,16,Halifax,NA,NA,NA,1
1980,1,16,Halifax,NA,NA,NA,1
1980,2,15,Halifax,NA,NA,NA,1
1980,3,16,Halifax,NA,NA,NA,0.9
1980,4,15,Halifax,NA,NA,NA,1
1980,5,16,Halifax,NA,NA,NA,1
1980,6,15,Halifax,NA,NA,NA,1
1980,7,18,Halifax,NA,NA,NA,0.9
1980,9,16,Halifax,NA,NA,NA,1
1980,10,22,Halifax,NA,NA,NA,1
1980,11,15,Halifax,NA,NA,NA,1.1
1980,12,16,Halifax,NA,NA,NA,1
1981,1,16,Halifax,NA,NA,NA,1
1981,2,14,Halifax,NA,NA,NA,0.9
1981,3,16,Halifax,NA,NA,NA,1.1
1981,4,15,Halifax,NA,NA,NA,1
1981,5,16,Halifax,NA,NA,NA,1
1981,6,15,Halifax,NA,NA,NA,1
1981,7,16,Halifax,NA,NA,NA,1
1981,8,16,Halifax,NA,NA,NA,1
1981,9,16,Halifax,NA,NA,NA,1
1981,10,16,Halifax,NA,NA,NA,1
1981,11,16,Halifax,NA,NA,NA,1.1
1981,12,16,Halifax,NA,NA,NA,1.1
1982,1,19,Halifax,NA,NA,NA,1
1982,2,14,Halifax,NA,NA,NA,1
1982,3,16,Halifax,NA,NA,NA,1
1982,4,15,Halifax,NA,NA,NA,0.9
1982,5,16,Halifax,NA,NA,NA,0.9
1982,6,15,Halifax,NA,NA,NA,1
1982,7,16,Halifax,NA,NA,NA,0.9
1982,8,16,Halifax,NA,NA,NA,0.9
1982,9,15,Halifax,NA,NA,NA,0.9
1982,10,16,Halifax,NA,NA,NA,1
1982,11,15,Halifax,NA,NA,NA,1
1982,12,16,Halifax,NA,NA,NA,1
1983,1,16,Halifax,NA,NA,NA,1
1983,2,14,Halifax,NA,NA,NA,1.1
1983,3,16,Halifax,NA,NA,NA,1
1983,4,15,Halifax,NA,NA,NA,1
1983,5,16,Halifax,NA,NA,NA,0.9
1983,6,15,Halifax,NA,NA,NA,0.9
1983,7,16,Halifax,NA,NA,NA,1
1983,8,16,Halifax,NA,NA,NA,1
1983,9,15,Halifax,NA,NA,NA,1
1983,10,16,Halifax,NA,NA,NA,1.1
1983,11,16,Halifax,NA,NA,NA,1.2
1983,12,16,Halifax,NA,NA,NA,1
1984,1,16,Halifax,NA,NA,NA,1
1984,2,15,Halifax,NA,NA,NA,1
1984,3,16,Halifax,NA,NA,NA,1
1984,4,15,Halifax,NA,NA,NA,1.1
1984,5,16,Halifax,NA,NA,NA,1
1984,6,15,Halifax,NA,NA,NA,1
1984,7,16,Halifax,NA,NA,NA,1
1984,8,16,Halifax,NA,NA,NA,1
1984,9,15,Halifax,NA,NA,NA,1
1984,10,16,Halifax,NA,NA,NA,1
1984,11,15,Halifax,NA,NA,NA,1.1
1984,12,16,Halifax,NA,NA,NA,1
1985,1,16,Halifax,NA,NA,NA,1.1
1985,2,14,Halifax,NA,NA,NA,1
1985,3,16,Halifax,NA,NA,NA,1
1985,4,16,Halifax,NA,NA,NA,1
1985,5,16,Halifax,NA,NA,NA,1
1985,6,15,Halifax,NA,NA,NA,1
1985,7,16,Halifax,NA,NA,NA,0.9
1985,8,16,Halifax,NA,NA,NA,1
1985,9,15,Halifax,NA,NA,NA,1
1985,10,16,Halifax,NA,NA,NA,1
1985,11,15,Halifax,NA,NA,NA,1.1
1985,12,16,Halifax,NA,NA,NA,1.1
1986,1,16,Halifax,NA,NA,NA,1
1986,2,14,Halifax,NA,NA,NA,1
1986,3,16,Halifax,NA,NA,NA,0.9
1986,4,15,Halifax,NA,NA,NA,1
1986,5,16,Halifax,NA,NA,NA,1
1986,6,15,Halifax,NA,NA,NA,1
1986,7,16,Halifax,NA,NA,NA,1
1986,8,16,Halifax,NA,NA,NA,1
1986,9,15,Halifax,NA,NA,NA,1
1986,10,16,Halifax,NA,NA,NA,1
1986,11,15,Halifax,NA,NA,NA,1
1986,12,16,Halifax,NA,NA,NA,1
1987,1,16,Halifax,NA,NA,NA,1.1
1987,2,14,Halifax,NA,NA,NA,1.1
1987,3,16,Halifax,NA,NA,NA,1
1987,4,15,Halifax,NA,NA,NA,1
1987,5,16,Halifax,NA,NA,NA,0.9
1987,6,15,Halifax,NA,NA,NA,1
1987,7,16,Halifax,NA,NA,NA,1
1987,8,16,Halifax,NA,NA,NA,1
1987,9,15,Halifax,NA,NA,NA,1
1987,10,16,Halifax,NA,NA,NA,1
1987,11,15,Halifax,NA,NA,NA,1
1987,12,16,Halifax,NA,NA,NA,1.1
1988,1,16,Halifax,NA,NA,NA,1
1988,2,15,Halifax,NA,NA,NA,1
1988,3,16,Halifax,NA,NA,NA,1
1988,4,15,Halifax,NA,NA,NA,1.1
1988,5,16,Halifax,NA,NA,NA,0.9
1988,6,15,Halifax,NA,NA,NA,1
1988,7,16,Halifax,NA,NA,NA,0.9
1988,8,16,Halifax,NA,NA,NA,1
1988,9,15,Halifax,NA,NA,NA,1
1988,10,16,Halifax,NA,NA,NA,1
1988,11,15,Halifax,NA,NA,NA,1.1
1988,12,16,Halifax,NA,NA,NA,1.1
1989,1,16,Halifax,NA,NA,NA,1.1
1989,2,14,Halifax,NA,NA,NA,1
1989,3,16,Halifax,NA,NA,NA,1
1989,4,15,Halifax,NA,NA,NA,1
1989,5,16,Halifax,NA,NA,NA,0.9
1989,6,15,Halifax,NA,NA,NA,1
1989,7,16,Halifax,NA,NA,NA,0.9
1989,8,16,Halifax,NA,NA,NA,1
1989,9,15,Halifax,NA,NA,NA,1
1989,10,16,Halifax,NA,NA,NA,1
1989,11,15,Halifax,NA,NA,NA,1.1
1989,12,16,Halifax,NA,NA,NA,1.1
1990,1,16,Halifax,NA,NA,NA,1
1990,2,14,Halifax,NA,NA,NA,1
1990,3,16,Halifax,NA,NA,NA,0.9
1990,4,15,Halifax,NA,NA,NA,0.9
1990,5,16,Halifax,NA,NA,NA,1
1990,7,24,Halifax,NA,NA,NA,0.9
1990,8,16,Halifax,NA,NA,NA,1
1990,9,15,Halifax,NA,NA,NA,1
1990,10,16,Halifax,NA,NA,NA,1
1990,11,15,Halifax,NA,NA,NA,1.1
1990,12,16,Halifax,NA,NA,NA,1
1991,1,16,Halifax,NA,NA,NA,1
1991,2,14,Halifax,NA,NA,NA,1
1991,3,16,Halifax,NA,NA,NA,1.1
1991,4,15,Halifax,NA,NA,NA,1
1991,5,23,Halifax,NA,NA,NA,1
1991,6,15,Halifax,NA,NA,NA,1
1991,7,16,Halifax,NA,NA,NA,1
1991,8,16,Halifax,NA,NA,NA,1
1991,10,16,Halifax,NA,NA,NA,1
1991,11,15,Halifax,NA,NA,NA,1.1
1991,12,16,Halifax,NA,NA,NA,1.1
1992,1,16,Halifax,NA,NA,NA,1.1
1992,2,15,Halifax,NA,NA,NA,1.1
1992,3,16,Halifax,NA,NA,NA,1
1992,4,15,Halifax,NA,NA,NA,0.9
1992,5,16,Halifax,NA,NA,NA,0.9
1992,6,15,Halifax,NA,NA,NA,1
1992,7,16,Halifax,NA,NA,NA,1
1992,8,11,Halifax,NA,NA,NA,0.9
1992,9,18,Halifax,NA,NA,NA,0.9
1992,10,16,Halifax,NA,NA,NA,1
1992,11,15,Halifax,NA,NA,NA,1
1992,12,16,Halifax,NA,NA,NA,1
1993,1,16,Halifax,NA,NA,NA,1
1993,2,14,Halifax,NA,NA,NA,1
1993,3,16,Halifax,NA,NA,NA,1
1993,4,15,Halifax,NA,NA,NA,1
1993,5,16,Halifax,NA,NA,NA,1
1993,8,16,Halifax,NA,NA,NA,1
1993,9,15,Halifax,NA,NA,NA,1
1993,10,16,Halifax,NA,NA,NA,1
1993,11,15,Halifax,NA,NA,NA,1
1993,12,16,Halifax,NA,NA,NA,1.1
1994,1,16,Halifax,NA,NA,NA,1
1994,2,14,Halifax,NA,NA,NA,1
1994,3,16,Halifax,NA,NA,NA,1
1994,4,15,Halifax,NA,NA,NA,0.9
1994,5,16,Halifax,NA,NA,NA,1
1994,6,15,Halifax,NA,NA,NA,0.9
1994,7,16,Halifax,NA,NA,NA,1
1994,8,16,Halifax,NA,NA,NA,1
1994,9,15,Halifax,NA,NA,NA,1
1994,10,18,Halifax,NA,NA,NA,1
1994,11,15,Halifax,NA,NA,NA,1
1994,12,16,Halifax,NA,NA,NA,1
1995,1,16,Halifax,NA,NA,NA,1
1995,2,14,Halifax,NA,NA,NA,1
1995,3,16,Halifax,NA,NA,NA,1
1995,4,15,Halifax,NA,NA,NA,1
1995,5,16,Halifax,NA,NA,NA,1
1995,6,15,Halifax,NA,NA,NA,0.9
1995,7,16,Halifax,NA,NA,NA,1
1995,8,16,Halifax,NA,NA,NA,1
1995,9,15,Halifax,NA,NA,NA,1
1995,10,16,Halifax,NA,NA,NA,1
1995,11,15,Halifax,NA,NA,NA,1.1
1995,12,16,Halifax,NA,NA,NA,1.2
1996,1,16,Halifax,NA,NA,NA,1.1
1996,2,15,Halifax,NA,NA,NA,1
1996,3,16,Halifax,NA,NA,NA,1
1996,4,15,Halifax,NA,NA,NA,1.1
1996,5,16,Halifax,NA,NA,NA,1
1996,6,15,Halifax,NA,NA,NA,1
1996,7,16,Halifax,NA,NA,NA,1
1996,8,16,Halifax,NA,NA,NA,1
1996,9,15,Halifax,NA,NA,NA,1.2
1996,10,16,Halifax,NA,NA,NA,1.1
1996,11,15,Halifax,NA,NA,NA,1.1
1996,12,16,Halifax,NA,NA,NA,1.1
1997,1,16,Halifax,NA,NA,NA,1.1
1997,2,14,Halifax,NA,NA,NA,1
1997,3,16,Halifax,NA,NA,NA,1.1
1997,4,15,Halifax,NA,NA,NA,1.1
1997,5,16,Halifax,NA,NA,NA,1
1997,6,15,Halifax,NA,NA,NA,1
1997,7,16,Halifax,NA,NA,NA,1
1997,8,16,Halifax,NA,NA,NA,1
1997,9,15,Halifax,NA,NA,NA,1
1997,10,16,Halifax,NA,NA,NA,1.1
1997,11,15,Halifax,NA,NA,NA,1.1
1997,12,16,Halifax,NA,NA,NA,1.2
1998,1,16,Halifax,NA,NA,NA,1.1
1998,2,14,Halifax,NA,NA,NA,1.1
1998,3,16,Halifax,NA,NA,NA,1
1998,4,15,Halifax,NA,NA,NA,1.1
1998,5,16,Halifax,NA,NA,NA,1
1998,6,15,Halifax,NA,NA,NA,1
1998,7,16,Halifax,NA,NA,NA,1
1998,8,16,Halifax,NA,NA,NA,1
1998,9,15,Halifax,NA,NA,NA,1.1
1998,10,16,Halifax,NA,NA,NA,1.1
1998,11,15,Halifax,NA,NA,NA,1.1
1998,12,16,Halifax,NA,NA,NA,1
1999,1,16,Halifax,NA,NA,NA,1
1999,2,14,Halifax,NA,NA,NA,1.1
1999,3,16,Halifax,NA,NA,NA,1
1999,4,15,Halifax,NA,NA,NA,1.1
1999,5,16,Halifax,NA,NA,NA,1
1999,6,15,Halifax,NA,NA,NA,0.9
1999,7,16,Halifax,NA,NA,NA,1
1999,8,16,Halifax,NA,NA,NA,1
1999,9,15,Halifax,NA,NA,NA,1
1999,10,16,Halifax,NA,NA,NA,1
1999,11,15,Halifax,NA,NA,NA,1
1999,12,16,Halifax,NA,NA,NA,1.1
2000,1,16,Halifax,NA,NA,NA,1.1
2000,2,15,Halifax,NA,NA,NA,1
2000,3,16,Halifax,NA,NA,NA,1
2000,4,15,Halifax,NA,NA,NA,1
2000,5,17,Halifax,NA,NA,NA,1
2000,6,15,Halifax,NA,NA,NA,1
2000,7,16,Halifax,NA,NA,NA,1
2000,8,15,Halifax,NA,NA,NA,1
2000,9,16,Halifax,NA,NA,NA,1
2000,10,16,Halifax,NA,NA,NA,1.1
2000,11,15,Halifax,NA,NA,NA,1.2
2000,12,16,Halifax,NA,NA,NA,1.1
2001,2,14,Halifax,NA,NA,NA,0.9
2001,3,17,Halifax,NA,NA,NA,1
2001,4,16,Halifax,NA,NA,NA,1
2001,5,16,Halifax,NA,NA,NA,1
2001,6,15,Halifax,NA,NA,NA,1
2001,7,16,Halifax,NA,NA,NA,1
2001,8,16,Halifax,NA,NA,NA,1
2001,9,16,Halifax,NA,NA,NA,1
2001,10,16,Halifax,NA,NA,NA,1
2001,11,15,Halifax,NA,NA,NA,1.1
2001,12,16,Halifax,NA,NA,NA,1.1
2002,1,16,Halifax,NA,NA,NA,1.1
2002,2,14,Halifax,NA,NA,NA,1.1
2002,3,16,Halifax,NA,NA,NA,0.9
2002,4,15,Halifax,NA,NA,NA,1
2002,5,16,Halifax,NA,NA,NA,1
2002,6,15,Halifax,NA,NA,NA,1
2002,7,17,Halifax,NA,NA,NA,1
2002,8,16,Halifax,NA,NA,NA,0.9
2002,9,15,Halifax,NA,NA,NA,1
2002,10,16,Halifax,NA,NA,NA,1
2002,11,16,Halifax,NA,NA,NA,1
2002,12,16,Halifax,NA,NA,NA,1.1
2003,1,16,Halifax,NA,NA,NA,1.1
2003,2,14,Halifax,NA,NA,NA,1
2003,3,16,Halifax,NA,NA,NA,1
2003,4,15,Halifax,NA,NA,NA,1
2003,5,16,Halifax,NA,NA,NA,1
2003,6,15,Halifax,NA,NA,NA,1
2003,7,16,Halifax,NA,NA,NA,1
2003,8,16,Halifax,NA,NA,NA,1
2003,9,15,Halifax,NA,NA,NA,1
2004,2,15,Halifax,NA,NA,NA,1.1
2004,3,16,Halifax,NA,NA,NA,1
2004,4,15,Halifax,NA,NA,NA,1
2004,5,16,Halifax,NA,NA,NA,1
2004,6,15,Halifax,NA,NA,NA,1.1
2004,7,16,Halifax,NA,NA,NA,1
2004,8,16,Halifax,NA,NA,NA,1
2004,10,19,Halifax,NA,NA,NA,1.1
2004,11,15,Halifax,NA,NA,NA,1.1
2004,12,16,Halifax,NA,NA,NA,1.1
2005,1,16,Halifax,NA,NA,NA,1.1
2005,2,14,Halifax,NA,NA,NA,1
2005,3,16,Halifax,NA,NA,NA,1.1
2005,4,15,Halifax,NA,NA,NA,1.1
2005,5,16,Halifax,NA,NA,NA,1.1
2005,6,8,Halifax,NA,NA,NA,1
2005,7,20,Halifax,NA,NA,NA,1
2005,8,16,Halifax,NA,NA,NA,1
2005,9,15,Halifax,NA,NA,NA,1
2005,10,16,Halifax,NA,NA,NA,1.1
2005,11,15,Halifax,NA,NA,NA,1.1
2005,12,16,Halifax,NA,NA,NA,1.1
2006,1,16,Halifax,NA,NA,NA,1.1
2006,2,14,Halifax,NA,NA,NA,1.1
2006,3,16,Halifax,NA,NA,NA,1.1
2006,4,10,Halifax,NA,NA,NA,1.1
2006,7,15,Halifax,NA,NA,NA,1
2006,8,16,Halifax,NA,NA,NA,1
2006,9,15,Halifax,NA,NA,NA,1.1
2006,10,16,Halifax,NA,NA,NA,1.1
2006,11,15,Halifax,NA,NA,NA,1
2006,12,16,Halifax,NA,NA,NA,1.1
2007,1,16,Halifax,NA,NA,NA,1.1
2007,2,14,Halifax,NA,NA,NA,1.1
2007,3,16,Halifax,NA,NA,NA,1
2007,4,15,Halifax,NA,NA,NA,1
2007,5,16,Halifax,NA,NA,NA,1
2007,6,15,Halifax,NA,NA,NA,1.1
2007,7,16,Halifax,NA,NA,NA,1
2007,8,16,Halifax,NA,NA,NA,1
2007,9,15,Halifax,NA,NA,NA,1
2007,10,16,Halifax,NA,NA,NA,1.1
2007,11,15,Halifax,NA,NA,NA,1
2007,12,16,Halifax,NA,NA,NA,1
2008,1,16,Halifax,NA,NA,NA,1
2008,2,15,Halifax,NA,NA,NA,1
2008,3,16,Halifax,NA,NA,NA,1
2008,4,15,Halifax,NA,NA,NA,1
2008,5,16,Halifax,NA,NA,NA,1.1
2008,6,15,Halifax,NA,NA,NA,1.1
2008,7,16,Halifax,NA,NA,NA,1
