station,latitude,longitude,date,Acartia_abundance,Calanus_finmarchicus_abundance,Calanus_glacialis_abundance,Calanus_hyperboreus_abundance,Centropages_spp_abundance,Centropages_typicus_abundance,Eurytemora_abundance,Metridia_spp_abundance,Metridia_longa_abundance,Metridia_lucens_abundance,Microcalanus_spp_abundance,Oithona_spp_abundance,Oithona_atlantica_abundance,Oithona_similis_abundance,Paracalanus_spp_abundance,Pseudocalanus_abundance,Temora_longicornis_abundance,other_copepods,copepods,non_copepods,Arctic_Calanus_species,warm_offshore_copepods,warm_shelf_copepods,zooplankton_meso_dry_weight
HL2,44.2667,-63.316700000000004,2019-11-22,NA,3623.9316239316236,0,0,17213.67521367521,7247.863247863247,NA,0,0,5435.897435897436,1811.9658119658118,3623.9316239316236,45299.1452991453,82444.44444444444,NA,10871.794871794871,0,33521.367521367516,240085.47008547006,1893.5042735042732,0,14495.726495726494,47111.11111111111,1.532923076923077
HL2,44.2667,-63.316700000000004,2019-12-17,NA,12220.65063649222,0,792.0792079207921,12069.77840641207,2263.083451202263,NA,754.3611504007544,6789.250353606789,24893.917963224892,1508.7223008015087,0,3017.4446016030174,83734.08769448374,NA,3771.805752003772,0,18859.028760018857,182743.98868458276,6098.255539839698,792.0792079207921,3771.805752003772,17350.30645921735,3.1085714285714285
HL2,44.2667,-63.316700000000004,2020-01-14,NA,2387.07996874186,0,82.31310237040896,2716.3323782234957,0,NA,2716.3323782234957,1810.8882521489973,12676.21776504298,3621.7765042979945,905.4441260744986,2716.3323782234957,100504.29799426935,NA,51610.31518624642,10865.329512893983,9054.441260744987,198045.32430320396,9074.813753581662,82.31310237040896,0,0,0.684515759312321
HL2,44.2667,-63.316700000000004,2020-02-04,NA,3771.2895377128953,139.6773902856628,419.0321708569884,0,0,NA,2381.86707645025,1190.933538225125,6550.134460238187,3572.800614675374,595.4667691125625,1786.400307337687,78601.61352285824,NA,27986.938148290435,0,3572.800614675375,127591.62030515597,1795.4514022281983,558.7095611426512,595.4667691125625,0,0.93
HL2,44.27512,-63.33177,2020-03-01,NA,1741.204531902206,84.93680643425397,127.40520965138094,5487.43246417665,0,NA,3429.645290110406,1371.8581160441624,6859.290580220812,2743.716232088325,4115.574348132488,32238.66572703782,75452.19638242894,NA,19206.013624618277,0,10974.864928353301,156287.58460295614,2770.8790227859995,212.3420160856349,0,0,1.0072868217054263
HL2,44.26533,-63.32085,2020-03-20,NA,1734.5399698340875,301.65912518853696,226.24434389140274,4751.131221719457,0,NA,0,678.7330316742082,4072.398190045249,2262.4434389140274,1809.9547511312219,2488.68778280543,31674.208144796383,NA,20361.990950226245,678.7330316742082,8371.040723981901,77601.80995475114,1821.266968325792,527.9034690799397,678.7330316742082,0,0.653846153846154
HL2,44.26358,-63.323589999999996,2020-07-05,NA,30996.755162241887,0,4072.566371681416,11765.19174041298,0,NA,0,0,10860.176991150443,2715.044247787611,14480.235988200591,25340.412979351033,64256.047197640124,NA,68781.1209439528,61541.00294985251,19910.324483775814,300238.6430678466,16299.31563421829,4072.566371681416,905.014749262537,0,4.045868436578171
HL2,44.272200000000005,-63.32212,2020-07-18,NA,72054.62844102125,0,7145.913564398802,13200.090334236676,0,NA,0,1885.7271906052392,32057.362240289065,1885.7271906052392,13200.090334236676,7542.908762420957,141429.53929539293,NA,139543.8121047877,69771.90605239385,18857.271906052396,505374.8870822041,50923.68563685637,7145.913564398802,0,0,12.477932249322496
HL2,44.277519999999996,-63.32066,2020-08-08,NA,16897.689768976896,301.74446016030174,1961.338991041961,6336.633663366336,0,NA,0,905.2333804809052,12673.267326732674,1810.4667609618105,3620.933521923621,32588.401697312587,133974.54031117397,NA,35304.101838755305,11768.033946251768,14483.734087694484,269005.186232909,5467.609618104668,2263.083451202263,2715.700141442716,0,4.028288543140028
HL2,44.26611,-63.313669999999995,2020-10-09,NA,5411.954765751212,0,444.264943457189,565.4281098546041,439.7774187758032,NA,188.4760366182014,376.9520732364028,2513.0138215760185,125.65069107880092,62.82534553940046,62.82534553940046,1256.5069107880092,NA,188.4760366182014,0,753.9041464728056,13206.785137318255,2012.6727697002332,444.264943457189,0,1947.5857117214143,2.134604200323102
HL2,44.2631,-63.28136,2020-10-28,NA,3935.2586480482382,0,39.35258648048239,0,0,NA,0,603.4063260340632,603.4063260340632,2111.922141119221,905.1094890510948,6034.063260340632,34394.16058394161,NA,0,0,3922.141119221411,62203.32169681582,0,39.35258648048239,301.7031630170316,10559.610705596106,0.6435328467153285
HL2,44.27166,-63.32149,2020-11-30,NA,2175.743964065132,0,145.04959760434213,4379.5620437956195,0,NA,1459.8540145985398,4379.5620437956195,22627.737226277368,3649.63503649635,1459.8540145985398,5839.416058394159,67153.28467153283,NA,1459.8540145985398,729.9270072992699,23357.664233576637,183342.69137188842,3665.474452554744,145.04959760434213,14598.540145985398,47445.25547445255,1.4223795620437958
HL2,44.26699,-63.318000000000005,2020-12-14,NA,2413.2730015082957,0,150.82956259426848,15384.615384615385,2714.9321266968327,NA,4524.886877828055,7239.8190045248875,49773.7556561086,8144.796380090498,1809.9547511312219,8144.796380090498,53393.66515837104,NA,2714.9321266968327,0,28959.27601809955,209803.92156862747,3624.434389140272,150.82956259426848,15384.615384615385,36199.09502262444,2.155203619909502
HL2,44.27916,-63.321659999999994,2021-01-12,NA,3623.9316239316236,181.19658119658118,181.19658119658118,8344.579397210975,2384.1655420602788,NA,4768.3310841205575,2980.2069275753483,7748.538011695905,2384.1655420602788,2384.1655420602788,2384.1655420602788,73313.09041835357,NA,44107.06252811516,0,8940.620782726046,154188.75393612235,11927.622582096266,362.39316239316236,1192.0827710301394,2384.1655420602788,0.9313504273504274
HL2,44.2667,-63.316700000000004,2021-03-09,NA,633.6106489184692,90.51580698835275,181.0316139767055,2977.4936509326562,0,NA,595.4987301865312,0,7741.483492424906,6550.486032051843,3572.992381119187,0,36920.921271564934,NA,63122.86539977231,0,6550.486032051844,124768.89394868202,1804.5993519572644,271.5474209650582,0,0,NA
HL2,44.2667,-63.316700000000004,2021-03-24,NA,1810.2189781021898,181.02189781021897,452.55474452554745,5359.200922013061,0,NA,3572.800614675374,0,1786.400307337687,2977.3338455628123,5359.200922013061,1190.933538225125,84556.28121398386,NA,23223.203995389937,595.4667691125625,11909.335382251247,135232.88513253938,2388.6553976181326,633.5766423357665,0,1190.933538225125,2.7040145985401463
HL2,44.268119999999996,-63.302,2021-04-01,NA,2759.2891760904686,1402.2617124394185,2080.7754442649434,11760.904684975769,1809.3699515347334,NA,12665.589660743135,0,9046.849757673668,7237.479806138934,9046.849757673668,2714.0549273021,103134.0872374798,NA,46138.933764135705,904.6849757673667,42520.19386106624,229699.5153473344,60622.940226171246,3483.037156704362,904.6849757673667,1809.3699515347334,1.7700161550888531
HL2,44.2667,-63.316700000000004,2021-04-20,NA,32952.980523313,983.671060397403,983.671060397403,3638.009049773756,0,NA,37104.072398190045,904.9773755656109,9954.75113122172,904.9773755656109,2714.9321266968327,1809.9547511312219,80542.98642533938,NA,38009.04977375566,6334.841628959276,83257.9185520362,260277.78870745623,55212.66968325792,1967.342120794806,0,0,3.807239819004525
HL2,44.2663,-63.31728,2021-05-21,NA,28510.94890510949,1810.2189781021898,3620.4379562043796,452.55474452554745,0,NA,7240.875912408759,7240.875912408759,8598.540145985402,3620.4379562043796,1357.6642335766423,452.55474452554745,18102.189781021898,NA,10408.759124087592,0,9051.094890510949,91868.61313868614,14502.11678832117,5430.656934306569,0,0,6.145240875912409
HL2,44.265859999999996,-63.31371,2021-05-28,NA,22644.37689969605,1630.3951367781156,181.1550151975684,1460.927541915874,0,NA,365.2318854789685,2191.391312873811,1095.6956564369054,730.463770957937,5113.246396705559,0,19357.28993038533,NA,5478.478282184527,730.463770957937,5843.710167663496,61344.347485047554,9496.02902245318,1811.550151975684,0,0,1.197887537993921
HL2,44.2667,-63.316700000000004,2021-06-29,NA,10591.230551626591,452.6166902404526,633.6633663366337,9059.123055162658,0,NA,4526.166902404526,3620.933521923621,8147.100424328147,1810.4667609618105,8147.100424328147,3620.933521923621,95049.50495049504,NA,22630.83451202263,0,17199.434229137198,172815.84158415842,9957.567185289958,1086.2800565770863,0,0,2.0336067892503538
HL2,44.2667,-63.316700000000004,2021-07-14,NA,22781.016599939125,655.5688230198308,491.67661726487313,13197.845988152934,0,NA,9423.80183091007,7539.041464728056,1884.760366182014,3769.520732364028,5654.281098546041,1884.760366182014,145126.54819601506,NA,62197.09208400646,28271.405492730206,15078.082929456112,302877.3196600407,75392.67635971998,1147.2454402847038,0,0,2.1526978998384494
HL2,44.276889999999995,-63.32371,2021-07-23,NA,8689.05109489051,90.51094890510949,1086.131386861314,1786.4003073376875,595.4667691125625,NA,13100.268920476374,1190.933538225125,4168.267383787937,2381.86707645025,2977.3338455628123,1190.933538225125,67883.21167883211,NA,38705.339992316556,1786.400307337687,19054.936611602,155755.05186323472,6561.448328851326,1176.6423357664235,0,8336.534767575875,2.238335766423358
HL2,44.2667,-63.316700000000004,2021-08-11,NA,4802.013422818792,90.60402684563758,634.228187919463,1363.5906040268455,453.0201342281879,NA,2265.1006711409395,453.0201342281879,0,2265.1006711409395,453.0201342281879,3624.161073825503,60704.69798657718,NA,19026.84563758389,0,4983.221476510067,97947.4832214765,1359.0604026845635,724.8322147651006,1359.0604026845638,453.0201342281879,0.7483892617449666
HL2,44.2668,-63.318329999999996,2021-09-17,NA,4166.037735849057,0,181.1320754716981,16301.88679245283,15396.22641509434,NA,7698.11320754717,2264.1509433962265,7698.11320754717,4075.4716981132074,4075.4716981132074,905.6603773584905,34415.094339622636,NA,15849.056603773584,0,15396.22641509434,112573.58490566036,2122.224428997021,181.1320754716981,3622.641509433962,26716.98113207547,1.1193962264150943
HL2,44.265789999999996,-63.31693,2021-09-22,NA,5158.032786885246,0,180.98360655737704,60629.50819672131,51127.86885245902,NA,4524.5901639344265,1357.377049180328,3619.6721311475408,1357.377049180328,4977.049180327869,0,52485.24590163935,NA,12668.852459016394,2262.2950819672133,10406.557377049181,177725.90163934426,11784.295081967213,180.98360655737704,904.9180327868852,78727.86885245901,1.6731934426229509
HL2,44.2667,-63.316700000000004,2021-10-13,NA,4794.830371567044,180.93699515347336,90.46849757673668,83240.06462035542,66946.68820678514,NA,2714.0549273021,0,904.6849757673667,2714.0549273021,1809.3699515347334,0,35282.7140549273,NA,72374.79806138935,0,7237.479806138934,208629.40226171244,23621.324717285945,271.40549273021,0,68756.05815831988,1.7718255250403878
HL2,44.2667,-63.316700000000004,2021-11-05,NA,1810.4667609618105,0,90.52333804809052,89332.24149482616,59554.82766321744,NA,5955.482766321745,0,1191.096553264349,1191.096553264349,11910.96553264349,2382.193106528698,67892.50353606789,NA,52408.24834363135,0,73847.98630238963,298484.0318618328,14302.210972976998,90.52333804809052,4764.386213057396,67892.50353606787,1.1166053748231966
HL2,44.2667,-63.316700000000004,2021-12-30,NA,1990.3069466882068,0,0,7142.249808689737,2380.7499362299122,NA,4761.4998724598245,3571.1249043448684,5951.874840574781,4761.4998724598245,8332.624776804694,8332.624776804694,232123.11878241648,NA,16665.24955360939,1190.3749681149561,15474.874585494432,297203.2990391974,16683.343253124734,0,0,2380.7499362299122,0.9132794830371567
HL2,44.26634,-63.31615,2022-03-22,NA,5248.049921996881,361.9344773790952,180.9672386895476,364.85330380957174,0,NA,6202.50616476272,0,1824.2665190478585,7661.919380001007,1824.2665190478585,2553.973126667002,37579.890292385884,NA,22256.051532383877,3283.6797342861455,12040.159025715868,93355.74455236274,7410.170600372402,542.9017160686428,0,0,0.7084867394695789
HL2,44.2678,-63.3158,2022-03-28,NA,8142.164781906301,1990.306946688207,2171.24394184168,0,0,NA,5428.1098546042,0,5428.1098546042,8142.164781906301,904.6849757673667,2714.0549273021,75993.53796445881,NA,70565.4281098546,16284.329563812602,22617.124394184168,214048.46526655898,33511.793214862686,4161.550888529887,0,0,1.3380290791599354
HL2,44.273379999999996,-63.32445,2022-04-12,NA,12445.255474452555,791.970802919708,3733.5766423357663,5485.51205485512,0,NA,2057.06702057067,0,10971.02410971024,7542.579075425791,8228.26808228268,7542.579075425791,61712.01061712011,NA,51426.67551426676,15770.847157708471,35655.82835655828,213077.8588807786,13057.507188675072,4525.5474452554745,0,0,2.579109489051095
HL2,44.2667,-63.316700000000004,2022-05-03,NA,56561.08597285068,1094.7306962487228,2189.4613924974456,0,0,NA,21433.67468444868,0,3572.27911407478,10716.83734222434,2381.5194093831865,1190.7597046915932,70254.822576804,NA,67873.30316742082,4763.038818766373,54774.94641581329,272991.26520139206,26205.76327697071,3284.1920887461683,0,0,5.338914027149321
HL2,44.27133,-63.315059999999995,2022-05-23,NA,22289.866995749348,348.2791718085835,696.558343617167,1131.9073083778967,0,NA,28297.682709447414,0,6791.443850267379,6791.443850267379,2263.8146167557934,3395.7219251336896,121114.08199643494,NA,57727.27272727273,7923.351158645276,38484.84848484848,266694.77581242286,9120.909090909092,1044.8375154257506,0,0,3.9281711229946525
HL2,44.266200000000005,-63.31668,2022-05-27,NA,27590.594462540717,707.4511400651465,3537.2557003257325,1509.2290988056461,0,NA,15092.29098805646,0,7546.14549402823,6036.9163952225845,1509.2290988056461,4527.687296416938,86026.05863192183,NA,131302.93159609122,33203.040173724214,27166.123778501627,329153.4337676439,7598.213897937026,4244.70684039088,3018.4581976112922,0,NA
HL2,44.2667,-63.316700000000004,2022-06-16,NA,7088.949436983097,0,0,0,0,NA,452.34248788368336,0,452.34248788368336,4071.0823909531505,1357.02746365105,452.34248788368336,61970.920840064624,NA,10856.2197092084,452.34248788368336,2261.7124394184166,88058.25476816243,3625.525040387722,0,0,452.34248788368336,0.8232633279483037
HL2,44.2667,-63.316700000000004,2022-06-30,NA,52911.9836520216,364.9102320829076,1459.6409283316304,452.48868778280547,0,NA,4072.398190045249,452.48868778280547,8597.285067873303,452.48868778280547,1809.9547511312219,3167.420814479638,19909.50226244344,NA,9049.77375565611,0,6787.330316742082,103605.31309297912,979.6380090497738,1824.5511604145381,0,0,8.91131221719457
HL2,44.2657,-63.31843,2022-07-07,NA,23664.946597863913,0,0,0,0,NA,1740.0696027841113,0,4176.167046681868,348.01392055682226,348.01392055682226,696.0278411136445,26797.071882875316,NA,8700.348013920557,348.01392055682226,3132.1252850114006,67862.71450858035,3498.2359294371777,0,0,0,2.119578783151326
HL2,44.26511,-63.3166,2022-07-20,NA,9229.329173166929,0,0,0,0,NA,2895.4758190327616,0,361.9344773790952,2352.574102964119,723.8689547581904,2352.574102964119,9953.198127925118,NA,5248.049921996881,361.9344773790952,4162.2464898595945,34021.84087363495,2203.276131045242,0,0,0,1.999687987519501
HL2,44.26707,-63.32243,2022-08-06,NA,7782.805429864254,0,0,226.24434389140274,0,NA,4072.398190045249,0,904.9773755656109,2036.1990950226245,0,1583.710407239819,18099.54751131222,NA,452.48868778280547,0,11990.950226244344,47375.56561085973,1590.497737556561,0,0,4298.6425339366515,1.2714932126696834
HL2,44.254149999999996,-63.30663,2022-09-12,NA,3283.6797342861455,0,0,12667.706708268332,11762.870514820594,NA,14477.379095163808,0,0,904.836193447738,0,0,106770.67082683308,NA,2714.508580343214,0,14477.379095163808,187870.2631976247,13663.026521060843,0,0,58814.352574102966,1.4536193447737913
HL2,44.26737,-63.31729,2022-10-02,NA,5807.058438637386,0,0,30196.703880914403,16259.763628184679,NA,3484.235063182431,0,0,2322.823375454954,580.7058438637386,580.7058438637386,29615.998037050664,NA,580.7058438637386,580.7058438637386,5226.352594773647,81298.8181409234,10500.264998159735,0,0,22647.527910685803,3.9551642743221693
HL2,44.2674,-63.317539999999994,2022-10-07,NA,2613.1762973868235,0,0,20905.41037909459,13936.940252729724,NA,13356.234408865987,0,3484.235063182431,1742.1175315912155,0,580.7058438637386,105107.75773933668,NA,8710.587657956079,0,16259.763628184679,183212.69373900953,6435.324091113564,0,1161.411687727477,37745.87985114301,4.531770334928229
HL2,44.2689,-63.32338,2022-10-25,NA,9223.807866341804,174.03411068569437,174.03411068569437,20814.479638009052,18099.54751131222,NA,2714.9321266968327,0,2262.4434389140274,8144.796380090498,0,0,40271.49321266969,NA,4072.398190045249,0,7692.307692307692,105951.96658545076,1816.742081447964,348.06822137138874,3167.420814479638,31221.719457013576,2.259276018099548
HL2,44.2704,-63.323679999999996,2022-11-16,NA,4377.507947261452,0,0,58804.52342487884,6332.7948303715675,NA,13570.274636510501,0,0,5428.1098546042,904.6849757673667,0,48852.98869143781,NA,4523.424878836834,0,26235.864297253636,200694.14768878004,8350.242326332795,0,9951.534733441034,58804.52342487884,1.6040064620355414
HL2,44.2682,-63.320100000000004,2022-12-05,NA,7299.270072992699,0,0,67883.21167883211,11909.335382251249,NA,15482.135996926623,0,9527.468305801,5954.6676911256245,0,2381.86707645025,73837.87936995774,NA,17864.003073376873,4763.7341529005,27391.471379177874,246676.9112562428,19091.14099116404,0,9527.468305801,41682.67383787937,2.4361021897810216
HL2,44.2667,-63.316700000000004,2023-01-12,NA,5248.868778280544,0,361.99095022624437,29278.679797710938,6654.245408570668,NA,6654.245408570668,0,5323.396326856534,5323.396326856534,6654.245408570668,2661.698163428267,153047.64439712538,NA,38594.62336970987,0,29278.679797710938,311706.1485227575,8003.194037796114,361.99095022624437,10646.792653713068,49241.41602342294,1.8334841628959277
HL2,44.2667,-63.316700000000004,2023-04-13,NA,17880.601372062472,0,364.9102320829076,0,0,NA,3992.5472451424007,0,1330.8490817141335,5323.396326856534,0,0,97151.98296513176,NA,138408.3044982699,0,18631.88714399787,279091.9316201156,14648.389672611125,364.9102320829076,1330.8490817141335,0,2.871040723981901
HL2,44.2665,-63.329100000000004,2023-05-08,NA,52371.375900787665,5446.6230936819175,4608.681079269314,2056.7667626491157,2056.7667626491157,NA,14397.367338543809,0,2056.7667626491157,0,2056.7667626491157,0,168654.87453722747,NA,80213.9037433155,0,71986.83669271905,387395.82857229916,65843.68572603868,10055.304172951232,4113.533525298231,2056.7667626491157,4.5954751131221725
HL2,44.266329999999996,-63.31306,2023-06-12,NA,26893.939393939392,1061.602870813397,353.8676236044657,2717.7033492822966,0,NA,14494.417862838915,905.9011164274322,5435.406698564593,3623.6044657097286,905.9011164274322,0,34424.242424242424,NA,98743.2216905901,1811.8022328548643,16306.22009569378,192277.51196172248,13613.429027113238,1415.4704944178627,0,0,2.6520255183413077
HL2,44.2599,-63.32798,2023-06-29,NA,33327.228327228324,1941.3919413919411,0,1132.4786324786323,0,NA,4529.914529914529,0,0,3397.4358974358975,0,2264.9572649572647,77008.547008547,NA,37371.79487179487,0,4529.914529914529,160973.74847374845,23809.230769230766,1941.3919413919411,0,0,3.584974358974359
HL2,44.25495,-63.32358,2023-07-10,NA,12682.926829268294,543.5540069686411,0,0,0,NA,2745.2222574173793,0,0,1372.6111287086896,0,3431.527821771724,63826.41748495407,NA,40492.02829690635,686.3055643543448,4804.138950480414,127839.51008341253,8260.579664238201,543.5540069686411,0,0,1.6691637630662022
HL2,44.25835,-63.312729999999995,2023-07-25,NA,8758.677011024907,1459.7795018374845,364.9448754593711,905.0632911392405,0,NA,8145.569620253164,2715.189873417721,905.0632911392405,905.0632911392405,1810.126582278481,5430.379746835442,76025.3164556962,NA,29867.088607594935,11765.822784810127,11765.822784810127,150868.21151490405,36245.52215189873,1824.7243772968554,0,0,2.3947974683544304
HL2,44.26235,-63.333479999999994,2023-08-08,NA,26629.840012507164,0,0,1077.0059235325793,0,NA,3769.520732364028,0,1077.0059235325793,538.5029617662897,538.5029617662897,1077.0059235325793,67312.87022078621,NA,9693.053311793214,0,4846.526655896607,112251.81093334722,2233.1717824448033,0,0,0,3.565815831987076
HL2,44.27155,-63.31473,2023-08-14,NA,11134.58431713682,0,0,1809.3699515347334,0,NA,5880.4523424878835,0,1809.3699515347334,3618.739903069467,452.34248788368336,452.34248788368336,50662.35864297254,NA,6332.7948303715675,904.6849757673667,7237.479806138934,93913.25959985088,4100.484652665589,0,0,9951.534733441034,1.6053634894991924
HL2,44.26943,-63.311969999999995,2023-09-13,NA,8516.364200403288,0,0,28675.352877307276,7546.14549402823,NA,3773.072747014115,0,0,3018.4581976112922,754.6145494028231,0,42258.41476655809,NA,21883.82193268187,6036.9163952225845,6036.9163952225845,122463.16116022956,34719.06080347449,0,0,13583.061889250814,1.4325602605863195
HL2,44.267500000000005,-63.30737,2023-09-22,NA,5840.1985111662525,730.0248138957816,0,25373.892773892774,15772.960372960371,NA,1371.5617715617716,0,3428.9044289044286,4800.4662004662005,2057.342657342657,2057.342657342657,54862.47086247086,NA,4114.685314685314,0,4800.4662004662005,126581.87833671704,2749.912773892774,730.0248138957816,0,36346.38694638695,2.0259064615384617
HL2,44.26755,-63.304579999999994,2023-10-01,NA,4718.074437263204,64.63115667483842,64.63115667483842,11310.452418096724,6786.271450858035,NA,2262.090483619345,0,1809.672386895476,9500.78003120125,904.836193447738,904.836193447738,44336.97347893916,NA,1809.672386895476,0,6786.271450858035,97140.62848228216,1364.040561622465,129.26231334967684,0,22620.90483619345,0.8636661466458659
HL2,44.2667,-63.316700000000004,2023-10-18,NA,15108.593012275729,0,0,211520.3021718602,10576.01510859301,NA,1510.859301227573,0,0,6043.437204910292,0,0,80075.54296506137,NA,9065.155807365438,0,3021.718602455146,350519.3578847969,36319.546742209626,0,1510.859301227573,36260.62322946175,2.065495750708215
HL2,44.267500000000005,-63.316700000000004,2023-11-14,NA,22443.43891402715,361.99095022624437,0,10234.863176039646,3770.7390648567116,NA,1077.354018530489,0,0,1616.0310277957335,0,1077.354018530489,43094.16074121956,NA,5925.447101917689,0,2154.708037060978,92294.76405946993,14066.688213747035,361.99095022624437,0,9157.509157509157,2.4438914027149323
HL2,44.26267,-63.304849999999995,2023-12-06,NA,30096.31728045325,0,362.60623229461754,8158.640226628895,1813.0311614730876,NA,906.5155807365438,0,2719.5467422096312,11784.70254957507,906.5155807365438,0,90651.55807365438,NA,8158.640226628894,0,9065.155807365438,198164.30594900847,8210.764872521246,362.60623229461754,906.5155807365438,38980.169971671385,2.8052124645892347
HL2,44.2693,-63.319089999999996,2024-01-24,NA,3092.2434531408135,81.37482771423194,0,5270.439422886882,0,NA,6324.527307464259,0,527.0439422886883,16338.362210949335,1581.1318268660648,3162.2636537321296,55339.613940312265,NA,6851.571249752948,0,10013.834903485076,102784.92337341713,12653.587192832201,81.37482771423194,0,2108.175769154753,0.5398300283286118
HL2,44.2689,-63.33305,2024-03-18,NA,8191.036100009908,511.9397562506192,204.7759025002477,6465.067778936391,1077.5112964893985,NA,2155.022592978797,2155.022592978797,4310.045185957594,14007.64685436218,1077.5112964893985,1077.5112964893985,90510.94890510947,NA,63573.16649287451,4310.045185957594,15085.15815085158,211479.87549876768,22650.364963503645,716.7156587508669,0,2155.022592978797,1.7771824817518247
HL2,44.27473,-63.32427,2024-04-02,NA,13311.793214862682,129.24071082390952,0,0,0,NA,0,0,0,10856.2197092084,0,0,109466.88206785137,NA,12665.589660743135,0,16284.3295638126,162714.0549273021,10860.743134087237,129.24071082390952,0,0,1.561486268174475
HL2,44.26146,-63.32216,2024-04-11,NA,27799.791449426484,969.7601668404589,4202.294056308655,0,0,NA,0,0,3232.533889468196,6465.067778936392,1616.266944734098,1616.266944734098,95359.74973931178,NA,29092.805005213766,0,43639.20750782065,212377.4765380605,108298.93639207508,5172.054223149114,0,0,3.7476058394160585
HL2,44.267,-63.31905,2024-04-18,NA,29047.423433292253,675.521475192843,675.521475192843,0,0,NA,0,0,0,7543.323139653414,1508.6646279306829,0,76941.89602446482,NA,33190.621814475024,4525.993883792048,40733.944954128434,193334.24620019167,104104.64831804279,1351.042950385686,0,0,3.2582629969418955
HL2,44.26748,-63.31637,2024-05-01,NA,65146.88166064312,2057.269947178204,1371.5132981188026,1331.1746717035437,0,NA,2662.3493434070874,0,0,1331.1746717035437,0,2662.3493434070874,105162.79906457994,NA,61234.034898363,3993.524015110631,14642.921388738981,258933.64295954685,34642.22342147868,3428.7832452970065,0,0,3.7597431192660546
HL2,44.2667,-63.316700000000004,2024-05-31,NA,24096.749354551357,634.1249830145093,211.37499433816978,3231.017770597738,0,NA,2154.0118470651587,0,0,4308.023694130317,1077.0059235325793,1077.0059235325793,120624.6634356489,NA,57081.31394722671,3231.017770597738,5385.029617662896,219880.3214913009,48492.40710823909,845.4999773526791,0,0,2.4227463651050085
HL2,44.26275,-63.299279999999996,2024-06-18,NA,17008.19912495748,170.0819912495748,0,1370.9639294662695,0,NA,2056.4458941994044,0,685.4819647331348,0,685.4819647331348,685.4819647331348,41814.39984872122,NA,34959.58020138987,3427.409823665674,4112.891788398809,104234.49063731518,20580.29357537938,170.0819912495748,0,0,2.5086583463338537
HL2,44.27243,-63.31496,2024-06-25,NA,13440.53564568355,0,510.40008781076773,0,0,NA,5485.51205485512,0,2057.06702057067,685.68900685689,2742.75602742756,4799.82304799823,58969.254589692544,NA,45941.16345941163,2057.06702057067,8228.26808228268,139432.02398830518,21306.140234461403,510.40008781076773,0,2742.75602742756,2.5107737226277376
HL2,44.26795,-63.3205,2024-07-11,NA,13238.99453781881,0,397.16983613456426,0,0,NA,2184.4340987401038,0,992.9245903364107,1588.679344538257,0,397.16983613456426,3574.5285252110784,NA,7744.811804624002,198.58491806728213,3375.9436071437967,31508.807000008765,4662.535574318104,397.16983613456426,0,0,1.840071964017991
HL2,44.27091,-63.318059999999996,2024-07-25,NA,16014.406018894539,0,721.369640490745,2107.0703917590135,0,NA,526.7675979397534,0,6321.211175277041,2107.0703917590135,2633.8379896987667,4740.908381457781,73220.69611362572,NA,2107.0703917590135,1053.5351958795068,4740.908381457781,113134.24608236014,1596.1584985172467,721.369640490745,0,0,1.8596476510067115
HL2,44.27061,-63.3233,2024-08-06,NA,7518.246707550014,0,461.64672765657986,0,0,NA,2777.979431336963,198.42710223835448,0,1785.8439201451904,595.2813067150636,2777.979431336963,10715.063520871143,NA,4563.823351482153,1190.5626134301272,3968.54204476709,33180.135419477614,4886.664246823956,461.64672765657986,0,0,0.8138924137931035
HL2,44.27101,-63.30981,2024-08-26,NA,9280.405405405405,565.8783783783783,792.2297297297298,5658.783783783783,3772.522522522522,NA,13203.828828828828,0,1886.261261261261,5658.783783783782,0,3772.522522522522,213147.5225225225,NA,33952.7027027027,1886.261261261261,24521.39639639639,336961.71171171166,47242.54504504504,1358.1081081081081,0,39611.48648648648,2.3363986486486485
HL2,44.269369999999995,-63.318819999999995,2024-09-19,NA,4259.0688794242915,146.864444118079,146.864444118079,9951.534733441034,4523.424878836834,NA,12665.589660743135,0,0,5428.1098546042,0,3618.739903069467,104038.77221324717,NA,8142.164781906301,0,13570.274636510501,208106.91731531796,915.9935379644588,293.728888236158,0,63327.948303715675,0.8092407108239096
HL2,44.26679,-63.31565,2024-10-13,NA,2999.2273653157267,0,98.33532345297465,13947.226709746905,9423.801830910072,NA,5277.329025309639,376.9520732364028,4523.424878836834,4146.472805600431,1884.760366182014,1884.760366182014,32794.83037156704,NA,2261.712439418417,0,8292.945611200861,84519.21050783171,801.4001077005923,98.33532345297465,376.9520732364028,22617.124394184168,0.9214216478190632
HL2,44.270509999999994,-63.320100000000004,2024-10-24,NA,1170.7687921695333,0,0,15379.644588045234,4523.424878836834,NA,18093.699515347336,0,1809.3699515347334,17189.014539579966,0,2714.0549273021,85040.38772213248,NA,2714.0549273021,0,27140.549273021003,183012.44892141025,2750.2423263327946,0,2714.0549273021,34378.02907915993,0.7554119547657513
HL2,44.26905,-63.318729999999995,2024-12-16,NA,11811.164961407287,0,0,3392.5686591276253,0,NA,41841.68012924071,0,0,15831.987075928919,3392.5686591276253,1130.8562197092085,106300.48465266559,NA,24878.836833602585,0,48626.81744749596,215365.2845090648,14719.224555735056,0,0,3392.5686591276253,1.5271082390953152
