area,year,doy,surface_chlorophyll
CSS_remote_sensing,2018,265,0.480525440403393
CSS_remote_sensing,2018,273,0.539072387295973
CSS_remote_sensing,2018,281,NA
CSS_remote_sensing,2018,289,0.99393407412744506
CSS_remote_sensing,2018,297,0.925670342590021
CSS_remote_sensing,2018,305,1.05039971974624
CSS_remote_sensing,2018,313,1.10814174516014
CSS_remote_sensing,2018,321,0.866977343089563
CSS_remote_sensing,2018,329,NA
CSS_remote_sensing,2018,337,NA
CSS_remote_sensing,2018,345,0.737046495251995
CSS_remote_sensing,2018,353,0.654850892033263
CSS_remote_sensing,2018,361,0.701457696373917
CSS_remote_sensing,2019,1,0.78502670807798
CSS_remote_sensing,2019,9,1.19891205430031
CSS_remote_sensing,2019,17,1.27503263785818
CSS_remote_sensing,2019,25,0.880299780891551
CSS_remote_sensing,2019,33,1.18429992484455
CSS_remote_sensing,2019,41,1.18218412616691
CSS_remote_sensing,2019,49,0.85535766090766
CSS_remote_sensing,2019,57,0.767644001111324
CSS_remote_sensing,2019,65,0.748890943141826
CSS_remote_sensing,2019,73,0.865863142858547
CSS_remote_sensing,2019,81,2.50175614716597
CSS_remote_sensing,2019,89,3.63887465880458
CSS_remote_sensing,2019,97,3.3169901847211
CSS_remote_sensing,2019,105,0.944058612458349
CSS_remote_sensing,2019,113,0.677008107473054
CSS_remote_sensing,2019,121,0.581890846375476
CSS_remote_sensing,2019,129,0.531541942457218
CSS_remote_sensing,2019,137,0.407336535275347
CSS_remote_sensing,2019,145,0.571961137707224
CSS_remote_sensing,2019,153,0.506207406835061
CSS_remote_sensing,2019,161,0.567361206507467
CSS_remote_sensing,2019,169,0.673994415578936
CSS_remote_sensing,2019,177,0.564428333535443
CSS_remote_sensing,2019,185,0.507840984237481
CSS_remote_sensing,2019,193,0.436667107238546
CSS_remote_sensing,2019,201,0.472854039916791
CSS_remote_sensing,2019,209,0.538464046604782
CSS_remote_sensing,2019,217,0.587995882973254
CSS_remote_sensing,2019,225,0.61837322838594
CSS_remote_sensing,2019,233,0.625625284398536
CSS_remote_sensing,2019,241,0.516680567626314
CSS_remote_sensing,2019,249,0.871562127403945
CSS_remote_sensing,2019,257,0.824627292892301
CSS_remote_sensing,2019,265,0.670323561450324
CSS_remote_sensing,2019,273,0.867896826244502
CSS_remote_sensing,2019,281,NA
CSS_remote_sensing,2019,289,1.16004171430646
CSS_remote_sensing,2019,297,0.953041727733181
CSS_remote_sensing,2019,305,1.09740749183429
CSS_remote_sensing,2019,313,0.99903304086704
CSS_remote_sensing,2019,321,NA
CSS_remote_sensing,2019,329,1.63179672664731
CSS_remote_sensing,2019,337,NA
CSS_remote_sensing,2019,345,0.983592940883322
CSS_remote_sensing,2019,353,NA
CSS_remote_sensing,2019,361,NA
CSS_remote_sensing,2020,1,NA
CSS_remote_sensing,2020,9,NA
CSS_remote_sensing,2020,17,1.11766097278934
CSS_remote_sensing,2020,25,1.13908566927694
CSS_remote_sensing,2020,33,0.869901962282639
CSS_remote_sensing,2020,41,1.19139642922246
CSS_remote_sensing,2020,49,1.09173982368416
CSS_remote_sensing,2020,57,0.94126728673776
CSS_remote_sensing,2020,65,0.798210319867415
CSS_remote_sensing,2020,73,1.11980444192886
CSS_remote_sensing,2020,81,1.0253323132434
CSS_remote_sensing,2020,89,2.79307474097581
CSS_remote_sensing,2020,97,0.828732487225782
CSS_remote_sensing,2020,105,1.69974267977548
CSS_remote_sensing,2020,113,1.24895685305557
CSS_remote_sensing,2020,121,0.717801050356551
CSS_remote_sensing,2020,129,0.591583862751124
CSS_remote_sensing,2020,137,0.864483233693254
CSS_remote_sensing,2020,145,0.864004985751962
CSS_remote_sensing,2020,153,0.631332936701436
CSS_remote_sensing,2020,161,0.583063671959413
CSS_remote_sensing,2020,169,0.556054941991742
CSS_remote_sensing,2020,177,NA
CSS_remote_sensing,2020,185,0.495770554283056
CSS_remote_sensing,2020,193,0.503595224122206
CSS_remote_sensing,2020,201,0.447101350134096
CSS_remote_sensing,2020,209,0.580816490753707
CSS_remote_sensing,2020,217,0.622335227167152
CSS_remote_sensing,2020,225,0.584102851599455
CSS_remote_sensing,2020,233,NA
CSS_remote_sensing,2020,241,NA
CSS_remote_sensing,2020,249,0.822789151309484
CSS_remote_sensing,2020,257,0.805206990820763
CSS_remote_sensing,2020,265,0.646520181661509
CSS_remote_sensing,2020,273,0.683804057612186
CSS_remote_sensing,2020,281,1.15064073076226
CSS_remote_sensing,2020,289,1.00182247737864
CSS_remote_sensing,2020,297,0.970584782368359
CSS_remote_sensing,2020,305,1.20439722948663
CSS_remote_sensing,2020,313,0.984635216624732
CSS_remote_sensing,2020,321,1.3917894887627
CSS_remote_sensing,2020,329,NA
CSS_remote_sensing,2020,337,NA
CSS_remote_sensing,2020,345,1.70365142192298
CSS_remote_sensing,2020,353,7.62050508999082
CSS_remote_sensing,2020,361,0.986219540010984
WSS_remote_sensing,2003,1,1.10312718830325
WSS_remote_sensing,2003,9,NA
WSS_remote_sensing,2003,17,NA
WSS_remote_sensing,2003,25,NA
WSS_remote_sensing,2003,33,NA
WSS_remote_sensing,2003,41,NA
WSS_remote_sensing,2003,49,0.629476046233888
WSS_remote_sensing,2003,57,0.760739272391355
WSS_remote_sensing,2003,65,0.66316498591035
WSS_remote_sensing,2003,73,0.773686447869792
WSS_remote_sensing,2003,81,0.780129623152705
WSS_remote_sensing,2003,89,NA
WSS_remote_sensing,2003,97,7.04027069619691
WSS_remote_sensing,2003,105,4.39249976645847
WSS_remote_sensing,2003,113,0.550048255852485
WSS_remote_sensing,2003,121,0.356586115822154
WSS_remote_sensing,2003,129,0.571727523273682
WSS_remote_sensing,2003,137,0.525570205594117
WSS_remote_sensing,2003,145,NA
WSS_remote_sensing,2003,153,0.686119946197988
WSS_remote_sensing,2003,161,0.611846891811916
WSS_remote_sensing,2003,169,0.437360499276706
WSS_remote_sensing,2003,177,0.542700659515511
WSS_remote_sensing,2003,185,0.611464886346625
WSS_remote_sensing,2003,193,NA
WSS_remote_sensing,2003,201,0.60086649035052
WSS_remote_sensing,2003,209,0.767179048221279
WSS_remote_sensing,2003,217,NA
WSS_remote_sensing,2003,225,0.564500701771333
WSS_remote_sensing,2003,233,0.669209771923869
WSS_remote_sensing,2003,241,0.733892156272872
WSS_remote_sensing,2003,249,0.700769192258634
WSS_remote_sensing,2003,257,0.710257885281486
WSS_remote_sensing,2003,265,0.649543790886151
WSS_remote_sensing,2003,273,0.753281545462149
WSS_remote_sensing,2003,281,0.841182593585249
WSS_remote_sensing,2003,289,0.894922203671785
WSS_remote_sensing,2003,297,1.03923517037519
WSS_remote_sensing,2003,305,0.800954787754545
WSS_remote_sensing,2003,313,0.771223749168988
WSS_remote_sensing,2003,321,0.85719956353125
WSS_remote_sensing,2003,329,1.0260137910058
WSS_remote_sensing,2003,337,NA
WSS_remote_sensing,2003,345,NA
WSS_remote_sensing,2003,353,0.458475906288985
WSS_remote_sensing,2003,361,0.697794704355745
WSS_remote_sensing,2004,1,NA
WSS_remote_sensing,2004,9,NA
WSS_remote_sensing,2004,17,NA
WSS_remote_sensing,2004,25,0.88611992489675
WSS_remote_sensing,2004,33,0.803657950852898
WSS_remote_sensing,2004,41,0.77709839252489
WSS_remote_sensing,2004,49,0.795625765495717
WSS_remote_sensing,2004,57,0.692476254600535
WSS_remote_sensing,2004,65,0.677418668725792
WSS_remote_sensing,2004,73,0.653536471645264
WSS_remote_sensing,2004,81,0.810940096829465
WSS_remote_sensing,2004,89,0.874010494878988
WSS_remote_sensing,2004,97,5.5945366744557
WSS_remote_sensing,2004,105,1.28124058453219
WSS_remote_sensing,2004,113,0.870080410415291
WSS_remote_sensing,2004,121,0.471470212026482
WSS_remote_sensing,2004,129,0.553566618692501
WSS_remote_sensing,2004,137,1.10944140348
WSS_remote_sensing,2004,145,0.614128771373349
WSS_remote_sensing,2004,153,NA
WSS_remote_sensing,2004,161,0.533815565420861
WSS_remote_sensing,2004,169,0.467703563422106
WSS_remote_sensing,2004,177,0.624598178891162
WSS_remote_sensing,2004,185,0.533485258577251
WSS_remote_sensing,2004,193,0.452795334101662
WSS_remote_sensing,2004,201,0.464974431859122
WSS_remote_sensing,2004,209,NA
WSS_remote_sensing,2004,217,0.656577879766397
WSS_remote_sensing,2004,225,0.659245042788733
WSS_remote_sensing,2004,233,0.716719654302934
WSS_remote_sensing,2004,241,0.70999739816499
WSS_remote_sensing,2004,249,0.693881097221237
WSS_remote_sensing,2004,257,0.709832269793902
WSS_remote_sensing,2004,265,0.63776216780621
WSS_remote_sensing,2004,273,0.701759267156167
WSS_remote_sensing,2004,281,0.720488286822157
WSS_remote_sensing,2004,289,0.712162737869749
WSS_remote_sensing,2004,297,0.726763484569696
WSS_remote_sensing,2004,305,0.71035660725559
WSS_remote_sensing,2004,313,0.692172941004876
WSS_remote_sensing,2004,321,0.689232741593745
WSS_remote_sensing,2004,329,0.751146052439304
WSS_remote_sensing,2004,337,0.46804053938376
WSS_remote_sensing,2004,345,0.552000166892651
WSS_remote_sensing,2004,353,0.913556093808805
WSS_remote_sensing,2004,361,0.896866103894881
WSS_remote_sensing,2005,1,0.423202949700896
WSS_remote_sensing,2005,9,NA
WSS_remote_sensing,2005,17,NA
WSS_remote_sensing,2005,25,0.727945724174961
WSS_remote_sensing,2005,33,0.772669868619806
WSS_remote_sensing,2005,41,0.802950273988382
WSS_remote_sensing,2005,49,0.718704205123742
WSS_remote_sensing,2005,57,0.811174487563581
WSS_remote_sensing,2005,65,0.691300581040432
WSS_remote_sensing,2005,73,0.623464907861244
WSS_remote_sensing,2005,81,0.90976817870525
WSS_remote_sensing,2005,89,1.05664342574895
WSS_remote_sensing,2005,97,1.12196524084775
WSS_remote_sensing,2005,105,0.63714310455243
WSS_remote_sensing,2005,113,0.487390013657517
WSS_remote_sensing,2005,121,0.930725280666
WSS_remote_sensing,2005,129,1.03455380665568
WSS_remote_sensing,2005,137,NA
WSS_remote_sensing,2005,145,0.771142193055221
WSS_remote_sensing,2005,153,1.07910071304458
WSS_remote_sensing,2005,161,NA
WSS_remote_sensing,2005,169,0.575032373099585
WSS_remote_sensing,2005,177,0.711078425418278
WSS_remote_sensing,2005,185,0.62472939245042
WSS_remote_sensing,2005,193,0.558386855117503
WSS_remote_sensing,2005,201,0.491293445519629
WSS_remote_sensing,2005,209,0.521147981921436
WSS_remote_sensing,2005,217,0.475982555155514
WSS_remote_sensing,2005,225,0.56542924627192
WSS_remote_sensing,2005,233,0.553941217554487
WSS_remote_sensing,2005,241,0.573699573116821
WSS_remote_sensing,2005,249,0.618841044336917
WSS_remote_sensing,2005,257,0.891935885674254
WSS_remote_sensing,2005,265,0.978137847731652
WSS_remote_sensing,2005,273,1.06018215575364
WSS_remote_sensing,2005,281,0.982263061848093
WSS_remote_sensing,2005,289,1.01071651497854
WSS_remote_sensing,2005,297,0.57596897318175
WSS_remote_sensing,2005,305,1.03519429192685
WSS_remote_sensing,2005,313,0.798728229757841
WSS_remote_sensing,2005,321,0.755792713035708
WSS_remote_sensing,2005,329,0.618514699595315
WSS_remote_sensing,2005,337,NA
WSS_remote_sensing,2005,345,NA
WSS_remote_sensing,2005,353,0.66411597320908
WSS_remote_sensing,2005,361,0.790476709385129
WSS_remote_sensing,2006,1,NA
WSS_remote_sensing,2006,9,2.07638955234954
WSS_remote_sensing,2006,17,0.848522183993421
WSS_remote_sensing,2006,25,0.711066708431481
WSS_remote_sensing,2006,33,0.598642162336753
WSS_remote_sensing,2006,41,0.687153352314518
WSS_remote_sensing,2006,49,0.662103114057074
WSS_remote_sensing,2006,57,0.809742059531035
WSS_remote_sensing,2006,65,0.96599889991091
WSS_remote_sensing,2006,73,0.546853765286873
WSS_remote_sensing,2006,81,2.09636389956034
WSS_remote_sensing,2006,89,3.3318946483836
WSS_remote_sensing,2006,97,1.65506624010836
WSS_remote_sensing,2006,105,0.846192651897924
WSS_remote_sensing,2006,113,0.523590552487038
WSS_remote_sensing,2006,121,0.646215502757671
WSS_remote_sensing,2006,129,NA
WSS_remote_sensing,2006,137,0.764843865309233
WSS_remote_sensing,2006,145,0.641638054078178
WSS_remote_sensing,2006,153,NA
WSS_remote_sensing,2006,161,NA
WSS_remote_sensing,2006,169,0.724931854722846
WSS_remote_sensing,2006,177,0.767715366189107
WSS_remote_sensing,2006,185,0.758674766196579
WSS_remote_sensing,2006,193,NA
WSS_remote_sensing,2006,201,0.545060468872763
WSS_remote_sensing,2006,209,0.770216022515342
WSS_remote_sensing,2006,217,0.800609511636544
WSS_remote_sensing,2006,225,0.718690816366095
WSS_remote_sensing,2006,233,0.600816621637044
WSS_remote_sensing,2006,241,0.716446366710322
WSS_remote_sensing,2006,249,1.14452626910061
WSS_remote_sensing,2006,257,0.892980899028562
WSS_remote_sensing,2006,265,0.957110494743159
WSS_remote_sensing,2006,273,0.927471237092616
WSS_remote_sensing,2006,281,0.952888435129596
WSS_remote_sensing,2006,289,0.967105206354755
WSS_remote_sensing,2006,297,1.3366819596658
WSS_remote_sensing,2006,305,0.901546192418316
WSS_remote_sensing,2006,313,0.744458131190669
WSS_remote_sensing,2006,321,0.615242200833495
WSS_remote_sensing,2006,329,NA
WSS_remote_sensing,2006,337,0.992002528931018
WSS_remote_sensing,2006,345,NA
WSS_remote_sensing,2006,353,0.623373831396769
WSS_remote_sensing,2006,361,0.583655908292738
WSS_remote_sensing,2007,1,1.0065087847631
WSS_remote_sensing,2007,9,0.506641242451764
WSS_remote_sensing,2007,17,0.529055098715466
WSS_remote_sensing,2007,25,0.555836417551698
WSS_remote_sensing,2007,33,NA
WSS_remote_sensing,2007,41,NA
WSS_remote_sensing,2007,49,0.849029589537531
WSS_remote_sensing,2007,57,0.79758973071548
WSS_remote_sensing,2007,65,0.957775301813853
WSS_remote_sensing,2007,73,0.92196788218541
WSS_remote_sensing,2007,81,1.62108817903178
WSS_remote_sensing,2007,89,3.11475015460652
WSS_remote_sensing,2007,97,3.32644361976432
WSS_remote_sensing,2007,105,1.02451140761149
WSS_remote_sensing,2007,113,0.586222120805791
WSS_remote_sensing,2007,121,0.529427598295517
WSS_remote_sensing,2007,129,0.722073139794859
WSS_remote_sensing,2007,137,0.685400021594134
WSS_remote_sensing,2007,145,0.643359438009412
WSS_remote_sensing,2007,153,0.588313714561299
WSS_remote_sensing,2007,161,NA
WSS_remote_sensing,2007,169,0.517653615284708
WSS_remote_sensing,2007,177,0.607276878571748
WSS_remote_sensing,2007,185,0.763682355709791
WSS_remote_sensing,2007,193,0.588813746985573
WSS_remote_sensing,2007,201,0.801577441641974
WSS_remote_sensing,2007,209,0.543030854645703
WSS_remote_sensing,2007,217,0.728727407038834
WSS_remote_sensing,2007,225,0.87713298730814
WSS_remote_sensing,2007,233,0.804482269505037
WSS_remote_sensing,2007,241,0.87962464918608
WSS_remote_sensing,2007,249,0.960938603704811
WSS_remote_sensing,2007,257,0.974574447654591
WSS_remote_sensing,2007,265,0.790613013433765
WSS_remote_sensing,2007,273,0.844067000959277
WSS_remote_sensing,2007,281,0.77261595048476
WSS_remote_sensing,2007,289,1.05171262697164
WSS_remote_sensing,2007,297,0.860470519983984
WSS_remote_sensing,2007,305,0.830441824912119
WSS_remote_sensing,2007,313,1.25104588198981
WSS_remote_sensing,2007,321,NA
WSS_remote_sensing,2007,329,1.01706055567243
WSS_remote_sensing,2007,337,NA
WSS_remote_sensing,2007,345,NA
WSS_remote_sensing,2007,353,0.701712398454319
WSS_remote_sensing,2007,361,NA
WSS_remote_sensing,2008,1,0.607770264728909
WSS_remote_sensing,2008,9,0.738723393802063
WSS_remote_sensing,2008,17,0.647709719505575
WSS_remote_sensing,2008,25,0.820662712397059
WSS_remote_sensing,2008,33,0.728628037571907
WSS_remote_sensing,2008,41,0.668600529432297
WSS_remote_sensing,2008,49,0.651741573651289
WSS_remote_sensing,2008,57,0.702580339728145
WSS_remote_sensing,2008,65,0.703320570134405
WSS_remote_sensing,2008,73,0.765495640175295
WSS_remote_sensing,2008,81,0.843577640186442
WSS_remote_sensing,2008,89,0.674811900492715
WSS_remote_sensing,2008,97,1.22362579157663
WSS_remote_sensing,2008,105,2.9677650253728
WSS_remote_sensing,2008,113,1.24782007308859
WSS_remote_sensing,2008,121,0.639455137556774
WSS_remote_sensing,2008,129,0.635758885986184
WSS_remote_sensing,2008,137,0.453140623846285
WSS_remote_sensing,2008,145,1.01767965098392
WSS_remote_sensing,2008,153,0.601859696570285
WSS_remote_sensing,2008,161,0.617581514180669
WSS_remote_sensing,2008,169,NA
WSS_remote_sensing,2008,177,0.478632312271557
WSS_remote_sensing,2008,185,NA
WSS_remote_sensing,2008,193,0.587802331707822
WSS_remote_sensing,2008,201,0.529989763330191
WSS_remote_sensing,2008,209,0.447140263129956
WSS_remote_sensing,2008,217,0.471254249968505
WSS_remote_sensing,2008,225,0.5259026382122
WSS_remote_sensing,2008,233,0.481365969111296
WSS_remote_sensing,2008,241,NA
WSS_remote_sensing,2008,249,0.724832817593701
WSS_remote_sensing,2008,257,0.697977136378331
WSS_remote_sensing,2008,265,0.618718195646464
WSS_remote_sensing,2008,273,1.10710838628667
WSS_remote_sensing,2008,281,1.26745337667006
WSS_remote_sensing,2008,289,0.867380509194139
WSS_remote_sensing,2008,297,1.14177251957421
WSS_remote_sensing,2008,305,0.752141500136962
WSS_remote_sensing,2008,313,0.70868525336618
WSS_remote_sensing,2008,321,0.752736762166023
WSS_remote_sensing,2008,329,0.48931380564985
WSS_remote_sensing,2008,337,0.585603562737602
WSS_remote_sensing,2008,345,1.02018761532647
WSS_remote_sensing,2008,353,NA
WSS_remote_sensing,2008,361,0.775964118352851
WSS_remote_sensing,2009,1,NA
WSS_remote_sensing,2009,9,NA
WSS_remote_sensing,2009,17,0.374740685439772
WSS_remote_sensing,2009,25,0.792533055860169
WSS_remote_sensing,2009,33,1.60367797487447
WSS_remote_sensing,2009,41,1.02140115875047
WSS_remote_sensing,2009,49,1.00611304100753
WSS_remote_sensing,2009,57,0.885071731761269
WSS_remote_sensing,2009,65,0.934098701375729
WSS_remote_sensing,2009,73,1.01812750403641
WSS_remote_sensing,2009,81,0.875245943028703
WSS_remote_sensing,2009,89,1.41777194750696
WSS_remote_sensing,2009,97,3.36354852631929
WSS_remote_sensing,2009,105,2.22077537546782
WSS_remote_sensing,2009,113,0.51018051932312
WSS_remote_sensing,2009,121,NA
WSS_remote_sensing,2009,129,0.543368882276642
WSS_remote_sensing,2009,137,0.630552228529569
WSS_remote_sensing,2009,145,0.791031901483183
WSS_remote_sensing,2009,153,0.401822755879787
WSS_remote_sensing,2009,161,0.639412429597643
WSS_remote_sensing,2009,169,0.595165498686965
WSS_remote_sensing,2009,177,NA
WSS_remote_sensing,2009,185,0.48474331270171
WSS_remote_sensing,2009,193,0.465427713700396
WSS_remote_sensing,2009,201,0.678120064735413
WSS_remote_sensing,2009,209,NA
WSS_remote_sensing,2009,217,0.626108579415428
WSS_remote_sensing,2009,225,0.528141208218806
WSS_remote_sensing,2009,233,0.862944192673273
WSS_remote_sensing,2009,241,0.684907169402325
WSS_remote_sensing,2009,249,0.699594606120612
WSS_remote_sensing,2009,257,0.767280648365716
WSS_remote_sensing,2009,265,0.687415273703461
WSS_remote_sensing,2009,273,0.756144119894493
WSS_remote_sensing,2009,281,1.19891344979551
WSS_remote_sensing,2009,289,0.795364137172699
WSS_remote_sensing,2009,297,1.04087921593547
WSS_remote_sensing,2009,305,0.531803997679495
WSS_remote_sensing,2009,313,1.04617688606041
WSS_remote_sensing,2009,321,1.31392250826329
WSS_remote_sensing,2009,329,NA
WSS_remote_sensing,2009,337,NA
WSS_remote_sensing,2009,345,NA
WSS_remote_sensing,2009,353,NA
WSS_remote_sensing,2009,361,1.48694864523064
WSS_remote_sensing,2010,1,0.578526574145457
WSS_remote_sensing,2010,9,NA
WSS_remote_sensing,2010,17,1.00797548320247
WSS_remote_sensing,2010,25,0.938836093429487
WSS_remote_sensing,2010,33,NA
WSS_remote_sensing,2010,41,NA
WSS_remote_sensing,2010,49,0.981383566378619
WSS_remote_sensing,2010,57,0.631452820286518
WSS_remote_sensing,2010,65,1.00988629797941
WSS_remote_sensing,2010,73,0.951268457922048
WSS_remote_sensing,2010,81,1.72571591516392
WSS_remote_sensing,2010,89,6.45200620824788
WSS_remote_sensing,2010,97,1.28428399684536
WSS_remote_sensing,2010,105,0.737283168525098
WSS_remote_sensing,2010,113,0.579133071719978
WSS_remote_sensing,2010,121,0.804949856325206
WSS_remote_sensing,2010,129,0.732794654802379
WSS_remote_sensing,2010,137,0.634269706692621
WSS_remote_sensing,2010,145,0.600472661162803
WSS_remote_sensing,2010,153,0.549939827871458
WSS_remote_sensing,2010,161,0.532318854985753
WSS_remote_sensing,2010,169,0.474124828648697
WSS_remote_sensing,2010,177,0.559417244574057
WSS_remote_sensing,2010,185,0.484671815159659
WSS_remote_sensing,2010,193,0.609795894202601
WSS_remote_sensing,2010,201,0.815049357535379
WSS_remote_sensing,2010,209,0.6943475627902
WSS_remote_sensing,2010,217,0.651560532040576
WSS_remote_sensing,2010,225,0.566169845030518
WSS_remote_sensing,2010,233,0.620544325733683
WSS_remote_sensing,2010,241,0.59231828240729
WSS_remote_sensing,2010,249,1.06099071362872
WSS_remote_sensing,2010,257,0.959066199577092
WSS_remote_sensing,2010,265,1.13526061107861
WSS_remote_sensing,2010,273,0.985519871259987
WSS_remote_sensing,2010,281,1.24785082942655
WSS_remote_sensing,2010,289,0.959963738221989
WSS_remote_sensing,2010,297,NA
WSS_remote_sensing,2010,305,0.86764478424321
WSS_remote_sensing,2010,313,0.895028849754125
WSS_remote_sensing,2010,321,0.862751879392226
WSS_remote_sensing,2010,329,1.18501176104853
WSS_remote_sensing,2010,337,NA
WSS_remote_sensing,2010,345,1.14229458863919
WSS_remote_sensing,2010,353,2.91849920381275
WSS_remote_sensing,2010,361,0.613868634762435
WSS_remote_sensing,2011,1,NA
WSS_remote_sensing,2011,9,NA
WSS_remote_sensing,2011,17,NA
WSS_remote_sensing,2011,25,0.78383242759185
WSS_remote_sensing,2011,33,0.879144472195141
WSS_remote_sensing,2011,41,1.09217307498542
WSS_remote_sensing,2011,49,0.980993699908596
WSS_remote_sensing,2011,57,1.05150224342548
WSS_remote_sensing,2011,65,NA
WSS_remote_sensing,2011,73,0.808724399900165
WSS_remote_sensing,2011,81,0.828397563444377
WSS_remote_sensing,2011,89,0.819488876664627
WSS_remote_sensing,2011,97,1.14146582501368
WSS_remote_sensing,2011,105,1.8724666488448
WSS_remote_sensing,2011,113,NA
WSS_remote_sensing,2011,121,0.723870095676428
WSS_remote_sensing,2011,129,NA
WSS_remote_sensing,2011,137,NA
WSS_remote_sensing,2011,145,1.0821988054238
WSS_remote_sensing,2011,153,0.703285281750721
WSS_remote_sensing,2011,161,0.708410465479576
WSS_remote_sensing,2011,169,0.590383216017677
WSS_remote_sensing,2011,177,0.581432313784151
WSS_remote_sensing,2011,185,0.610928917852577
WSS_remote_sensing,2011,193,0.71885355796716
WSS_remote_sensing,2011,201,0.776000048445161
WSS_remote_sensing,2011,209,0.728217127021372
WSS_remote_sensing,2011,217,0.525466453577662
WSS_remote_sensing,2011,225,0.536182941035045
WSS_remote_sensing,2011,233,0.616387664606655
WSS_remote_sensing,2011,241,0.597301156090082
WSS_remote_sensing,2011,249,0.669948719413588
WSS_remote_sensing,2011,257,0.741468484026131
WSS_remote_sensing,2011,265,0.675504825506908
WSS_remote_sensing,2011,273,0.734144117835149
WSS_remote_sensing,2011,281,0.782642571195069
WSS_remote_sensing,2011,289,0.5401540261087
WSS_remote_sensing,2011,297,1.36535563931959
WSS_remote_sensing,2011,305,1.10788344327937
WSS_remote_sensing,2011,313,1.03285761461978
WSS_remote_sensing,2011,321,0.898404739863638
WSS_remote_sensing,2011,329,0.596055580036981
WSS_remote_sensing,2011,337,0.44702054664754
WSS_remote_sensing,2011,345,0.8518062019841
WSS_remote_sensing,2011,353,0.721885923372685
WSS_remote_sensing,2011,361,0.542460783439524
WSS_remote_sensing,2012,1,2.31877132631771
WSS_remote_sensing,2012,9,0.730574799500645
WSS_remote_sensing,2012,17,2.16758205532249
WSS_remote_sensing,2012,25,0.705682098014986
WSS_remote_sensing,2012,33,0.964010741593491
WSS_remote_sensing,2012,41,0.826113358825679
WSS_remote_sensing,2012,49,1.09703175673316
WSS_remote_sensing,2012,57,1.12994695131977
WSS_remote_sensing,2012,65,0.999142318426261
WSS_remote_sensing,2012,73,0.639881229351531
WSS_remote_sensing,2012,81,1.31958967953892
WSS_remote_sensing,2012,89,1.14164617504829
WSS_remote_sensing,2012,97,0.783090400547785
WSS_remote_sensing,2012,105,0.680471644394455
WSS_remote_sensing,2012,113,0.625568894876374
WSS_remote_sensing,2012,121,0.624881829073764
WSS_remote_sensing,2012,129,0.690602167973831
WSS_remote_sensing,2012,137,0.431545562086961
WSS_remote_sensing,2012,145,0.765169931852048
WSS_remote_sensing,2012,153,0.331888270649043
WSS_remote_sensing,2012,161,0.496837613118256
WSS_remote_sensing,2012,169,NA
WSS_remote_sensing,2012,177,0.465775310628802
WSS_remote_sensing,2012,185,0.433786000451471
WSS_remote_sensing,2012,193,0.336331226986877
WSS_remote_sensing,2012,201,0.369739632236312
WSS_remote_sensing,2012,209,0.371173304129849
WSS_remote_sensing,2012,217,0.406842735463923
WSS_remote_sensing,2012,225,0.351926946522374
WSS_remote_sensing,2012,233,0.549418378351053
WSS_remote_sensing,2012,241,0.499883290959022
WSS_remote_sensing,2012,249,0.601892185602461
WSS_remote_sensing,2012,257,0.602994121551684
WSS_remote_sensing,2012,265,0.751909415622939
WSS_remote_sensing,2012,273,0.787955822914407
WSS_remote_sensing,2012,281,0.852518682975715
WSS_remote_sensing,2012,289,1.13164580332474
WSS_remote_sensing,2012,297,1.19210533464057
WSS_remote_sensing,2012,305,0.494387175582471
WSS_remote_sensing,2012,313,0.635627577516119
WSS_remote_sensing,2012,321,0.959917950028764
WSS_remote_sensing,2012,329,0.659789366727201
WSS_remote_sensing,2012,337,NA
WSS_remote_sensing,2012,345,NA
WSS_remote_sensing,2012,353,NA
WSS_remote_sensing,2012,361,NA
WSS_remote_sensing,2013,1,NA
WSS_remote_sensing,2013,9,0.845503664335087
WSS_remote_sensing,2013,17,0.858382945445498
WSS_remote_sensing,2013,25,0.732729882885529
WSS_remote_sensing,2013,33,NA
WSS_remote_sensing,2013,41,0.606918009081174
WSS_remote_sensing,2013,49,0.76820437839398
WSS_remote_sensing,2013,57,0.766308874528632
WSS_remote_sensing,2013,65,NA
WSS_remote_sensing,2013,73,0.611166112117804
WSS_remote_sensing,2013,81,0.699212612953225
WSS_remote_sensing,2013,89,1.14146343391081
WSS_remote_sensing,2013,97,0.708791575413144
WSS_remote_sensing,2013,105,1.45398224029276
WSS_remote_sensing,2013,113,1.23045927594643
WSS_remote_sensing,2013,121,0.667986197640866
WSS_remote_sensing,2013,129,0.712591344474727
WSS_remote_sensing,2013,137,0.650618337512243
WSS_remote_sensing,2013,145,0.640376189778447
WSS_remote_sensing,2013,153,0.794867096661616
WSS_remote_sensing,2013,161,0.596428240661497
WSS_remote_sensing,2013,169,0.596828028559685
WSS_remote_sensing,2013,177,NA
WSS_remote_sensing,2013,185,0.84367062284618
WSS_remote_sensing,2013,193,0.513731927514529
WSS_remote_sensing,2013,201,0.738796053309284
WSS_remote_sensing,2013,209,NA
WSS_remote_sensing,2013,217,0.751873024935849
WSS_remote_sensing,2013,225,0.994120476479091
WSS_remote_sensing,2013,233,0.940343463352942
WSS_remote_sensing,2013,241,0.720599076638685
WSS_remote_sensing,2013,249,0.807323234441981
WSS_remote_sensing,2013,257,0.778595046679033
WSS_remote_sensing,2013,265,0.615905060069344
WSS_remote_sensing,2013,273,0.620971261041287
