year,section_name,depth_m,mean_TA_umolkg,mean_DIC_umolkg,mean_pH_total,mean_pCO2_uatm,mean_substrate_inhibitor_ratio,mean_omega_aragonite,mean_omega_calcite,mean_carbonate_system_vulnerability_index
2016,Banquereau_Bank,200,2314.084159229089,2177.926578952337,7.92689640025911,552.0352580654811,0.2052971454786053,1.606938654787053,2.526031217602998,138.2883610285971
2016,Browns_Bank,200,2305.947306590645,2171.094965913773,7.93739265304409,540.6970385268821,0.2092667924612018,1.596501256528059,2.512707870360718,136.573328257382
2016,Cabot_Strait,200,2292.407211611169,2187.650155924872,7.909196168443042,568.6450838530208,0.195236784155814,1.330569367402452,2.105745127948079,104.7204742612237
2016,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2016,Peter_Smith_Line,200,2309.717243613941,2162.507583067965,7.950705119486034,518.7247668355516,0.2150793540222071,1.696141365454416,2.665530765365903,147.4164043922806
2016,Yarmouth_Line,200,2291.179113220589,2163.596740383698,7.922973332480184,552.526228452932,0.2013972923937832,1.509561442687707,2.377732284457029,126.1941499608443
2017,Banquereau_Bank,200,2311.261810016846,2193.274504262754,7.895677683783894,594.0962035087359,0.1918710582826647,1.437744580010859,2.264804449628801,117.1181032792984
2017,Browns_Bank,200,2309.552088697088,2161.45056645388,7.960982025782358,509.4860653353458,0.21984981753379,1.70719843479668,2.684205909077953,149.0662392725776
2017,Cabot_Strait,200,2281.784932355023,2186.532970165284,7.88844979496167,594.0621288034192,0.1858824888184711,1.241320857506773,1.96619958355107,95.281869616269
2017,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2017,Louisbourg,200,-999,-999,-999,-999,-999,-999,-999,-999
2017,Peter_Smith_Line,200,2314.380496267274,2174.447812322921,7.943301555379951,526.937171157148,0.2119553111090572,1.624894346334683,2.556716605718213,139.6781970761682
2017,St_Anns_Bank,200,2302.559999999993,2201.099999999992,7.877251918012646,617.4436228750045,0.1835975514094772,1.2988904195886,2.051794801701937,101.4599999999999
2017,Yarmouth_Line,200,2271.361675975733,2159.149515431683,7.883810902473808,606.4439448354914,0.1842969202708851,1.385322949922209,2.182335347097973,112.1401273334948
2018,Browns_Bank,200,2338.848444939517,2167.176928633191,7.975088117071333,496.7018142572828,0.2289818518563621,1.917634210303976,3.001620235002961,171.3858220390476
2018,Cabot_Strait,200,2278.883510501568,2201.883472701228,7.832231822084715,679.5590126122964,0.164712090201793,1.093850009230836,1.732642325413185,76.9648679140261
2018,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2018,Laurentian_Channel_Centre,200,-999,-999,-999,-999,-999,-999,-999,-999
2018,Laurentian_Channel_Mouth,200,2291.211146988055,2197.768848454072,7.849980820640832,656.988511428709,0.1724307660898181,1.220387106463584,1.927823490201765,88.82502434654926
2018,Portsmouth_Line,200,2255.591121592474,2135.783465483869,7.915805931107615,551.8191852780552,0.1951779708979192,1.436134498765167,2.265153020975365,119.4249575830924
2018,Yarmouth_Line,200,2279.653441363896,2154.023744712553,7.930554619239436,534.380366826857,0.2031994915412533,1.488897396348681,2.349026414380244,124.3961293129479
2019,Browns_Bank,200,2256.18971100441,2129.206124259642,7.987648755895068,459.7393432672673,0.2263183801716931,1.507682280976626,2.391370139824633,128.9560965093407
2019,Cabot_Strait,200,2292.526376390443,2202.171697313272,7.843563553946098,671.2532082575901,0.1704842049684052,1.213976290662148,1.917517025012957,90.30997689595156
2019,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2019,Portsmouth_Line,200,2248.952514333485,2143.712424817816,7.880196196885118,604.7172974060619,0.1809807953142424,1.322951446960219,2.088398228302229,104.8327595072472
2019,Yarmouth_Line,200,2257.748993754287,2161.177689537993,7.867145020130102,624.9830666883967,0.176748223661094,1.264460979740531,1.998602768873033,98.00537291874704
2020,Browns_Bank,200,2325.210004626542,2185.316533979022,7.918655360259532,569.1236934741485,0.202733381441776,1.619317864909376,2.541146140714725,137.7071910868034
2020,Cabot_Strait,200,2303.255644281985,2193.021039522522,7.898312457238822,589.085767148489,0.1921651846450025,1.384457059783148,2.1851755166113,110.0981134646091
2020,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2020,Northeast_Channel,200,2324.022615465113,2182.152815664525,7.935456110193971,545.3582052531455,0.210038201537023,1.667485092222214,2.618926133116745,150.1337573256189
2020,St_Anns_Bank,200,2290.532399999997,2203.380399999997,7.823652935748516,705.0643829092779,0.1634833988534697,1.189930521375197,1.877305393040873,87.15200000000004
2021,Browns_Bank,200,2342.323590795797,2161.20455054583,7.959670827942021,519.2293032959086,0.2228116783551916,2.020993478053887,3.14842495071957,181.4010845705592
2021,Cabot_Strait,200,2250.349402950548,2215.447990876137,7.680310119889326,971.8652116682966,0.1177087055720343,0.8009898336568635,1.267600680692331,35.11899576699507
2021,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2021,Laurentian_Channel_Mouth,200,2304.27016813072,2186.729446017317,7.896850309734175,590.5122236415858,0.1917419475298973,1.429648678951329,2.252891963713159,115.7473974118587
2021,Northeast_Channel,200,2320.138278569388,2188.451452336219,7.908463006940922,581.962062455715,0.1982722566354883,1.566812482367042,2.461039745104823,133.661669476129
2021,Portsmouth_Line,200,2285.269988746963,2194.921652747387,7.823190496534177,705.1474593562366,0.1630096387967179,1.202648344299778,1.896822256421228,84.48025875977919
2021,Yarmouth_Line,200,2301.919132978316,2173.568610874474,7.93476502192339,532.9866705563189,0.206884018504589,1.515970750931406,2.391374495460103,126.9366298455148
2022,Cabot_Strait,200,2302.482536510676,2212.980296933321,7.841877924039879,677.3652322024799,0.1706483161679248,1.213004233783546,1.916037645916866,89.3919818257236
2022,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2022,Northeast_Channel,200,2319.26452463572,2187.03552633138,7.917640685614176,567.0584119564402,0.2018910835016645,1.576647762900534,2.478760632932315,137.4522017570478
2022,Portsmouth_Line,200,2250.459402657753,2146.686207347727,7.870607763236555,620.9249694654923,0.177646633549239,1.314349226912528,2.073693867399745,103.3628065516411
2022,Yarmouth_Line,200,2274.668453072555,2184.079889987613,7.827883578522679,697.0261015106349,0.1643523456139714,1.230596375371399,1.940158671735038,92.67287773999624
2023,Browns_Bank,200,2285.605099313453,2155.460118222138,7.924861704647303,546.2928088126887,0.2014776322907081,1.522123319317904,2.397226193022747,127.5406833893169
2023,Cabot_Strait,200,2304.920596443566,2217.104434960709,7.839578817018325,679.8787359733277,0.1697870615051219,1.194864735270791,1.887943416547507,87.59411346460904
2023,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2023,Laurentian_Channel_Mouth,200,2302.192191690424,2188.970557373122,7.899085971064443,585.5471745867562,0.1922784640432545,1.393631094636365,2.19905280231829,112.6023768082833
2023,Northeast_Channel,200,2314.691929207886,2185.461221396687,7.93853857948374,533.0004125507381,0.2097549707009945,1.536188293028919,2.422491385345983,133.410062626708
2023,Portsmouth_Line,200,2310.51082480356,2223.753519890152,7.813832792745525,730.3461419268109,0.1616937123025401,1.190960117836173,1.878411510832286,83.4697029369609
2023,Yarmouth_Line,200,2281.390354387789,2189.702557586898,7.822555197487617,709.749955442348,0.1627584561556541,1.217330826945249,1.918456611069407,88.27968857353333
2024,Browns_Bank,200,2311.628562216224,2192.605246763524,7.903618408223953,585.6878963241893,0.1955272073345098,1.470479391770155,2.316841084769192,121.6892869414625
2024,Cabot_Strait,200,2294.263789233168,2218.423553542724,7.820672518492722,704.8073897463784,0.1619996814853626,1.086355767797829,1.720743436977468,75.8819627679292
2024,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2024,Laurentian_Channel_Mouth,200,2227.160024893234,2134.759377610356,7.884225803896205,582.0231695519603,0.1795614179004594,1.181534693378262,1.872858692389154,86.24884341852282
2024,Northeast_Channel,200,2287.783692343162,2184.064146972581,7.852299378297934,653.8660103377978,0.173416851018361,1.298165959245426,2.045225665010227,91.43564260557027
2024,Yarmouth_Line,200,2252.097988816683,2168.489710212322,7.849485586532713,649.434192416006,0.1696167582312792,1.161599875800739,1.839940124490494,86.25181085692354
2014,Browns_Bank,250,2336.394190392833,2181.318379613896,7.96428656641918,508.284855242134,0.2235093698152291,1.760883890845526,2.7656946946231322,154.8131146914752
2014,Cabot_Strait,250,2303.855531729022,2203.094310469782,7.880250724675784,611.7617922640866,0.1846775743957801,1.290987874278791,2.039925489995118,102.9377810119591
2014,Gully,250,2321.899999999991,2186.299999999998,7.920161222032257,562.6887549759392,0.2030823319945625,1.596210165037346,2.508191277132037,135.5999999999996
2014,Halifax_Line,250,2331.780612993514,2186.421512203014,7.919127223029438,568.8782948348703,0.2035936722187807,1.664111754432638,2.607820292916407,140.9101163961856
2014,Louisbourg,250,2303.403597249097,2151.898626991575,7.974971215043659,485.6746377618958,0.2252043465235429,1.707212932584238,2.686412032051419,147.1412864909205
2014,Peter_Smith_Line,250,-999,-999,-999,-999,-999,-999,-999,-999
2014,St_Anns_Bank,250,2299.106999999999,2195.799999999999,7.881851895958919,609.2047447439775,0.1850892321640707,1.311050558554941,2.070734616263112,103.3069999999997
2015,Browns_Bank,250,2312.672313240569,2189.056680416255,7.907862616757901,575.8199461017401,0.1970553582509015,1.494276108298565,2.350752702624143,126.1969072713202
2015,Cabot_Strait,250,2307.593145403149,2212.681731197081,7.861477491742758,641.8135148613669,0.1778321061217452,1.243643027487385,1.965113574871443,93.87247210162312
2015,Halifax_Line,250,2326.57957063611,2182.355063670678,7.92237829408181,562.5759158044681,0.2044592699870467,1.657122911774733,2.598629254293488,140.817881721827
2015,Louisbourg,250,2308.299652719583,2186.579697839639,7.924440059424722,551.9675363352457,0.2034072654502573,1.46720204021292,2.314839605370878,121.9272078625233
2015,Portsmouth_Line,250,2314.404994398082,2179.853501013054,7.935551396136776,536.2420793594704,0.2084098412581749,1.572117364745547,2.475134340422525,134.3961194948766
2015,St_Anns_Bank,250,2302.512,2206.099999999999,7.864365819416808,636.7174621416711,0.1786363763765811,1.257112844006099,1.985984696365748,96.41200000000022
2015,Yarmouth_Line,250,2297.982000000007,2167.900000000015,7.92785984397559,546.2375026570228,0.2040818236212854,1.541244240200358,2.427528681257505,130.0820000000002
2016,Banquereau_Bank,250,2296.460582770035,2166.277055188804,7.938705674103121,529.0344091023148,0.2083420054412737,1.540169566689906,2.427440170629715,132.4566637919269
2016,Browns_Bank,250,2332.885721016034,2175.543244974637,7.975157470614789,492.0800341052392,0.2280766144271547,1.78105947245635,2.799623770796237,156.8336602773255
2016,Cabot_Strait,250,2304.898563915994,2204.709308474818,7.865827665254383,636.4909224822231,0.1795296987578923,1.289638026115104,2.035460654736454,100.8810404421742
2016,Gully,250,2317.453999999996,2175.999999999996,7.936791847071381,538.0458126845612,0.2096489868415669,1.643399305993767,2.582727200359419,141.4540000000002
2016,Halifax_Line,250,2334.854886465134,2181.459428486865,7.929694787105994,558.2102603357037,0.2086819396086772,1.747679676472176,2.735197575551769,150.6975847103847
2016,Louisbourg,250,2290.670870690034,2175.713500189461,7.914517982907857,557.6502443803931,0.1973182382284207,1.397527085412553,2.207453766734745,114.1197585772158
2016,Portsmouth_Line,250,2317.853158920987,2187.408587975777,7.920686315528733,558.6511174809827,0.2025883672215667,1.542865397059492,2.428018779786985,130.6507748260228
2016,Yarmouth_Line,250,2307.414000000003,2179.600000000001,7.910758560233796,573.7543422529974,0.1980143080545401,1.528961939692857,2.405349772530697,127.8140000000003
2017,Banquereau_Bank,250,2299.487894817233,2179.091179827042,7.917206670953139,558.4216359578228,0.1994438181016039,1.451737471067674,2.289841215770768,120.3704665231465
2017,Browns_Bank,250,2320.884647328252,2191.865857740419,7.896510039713362,606.1269363256355,0.1942005890722709,1.560010875976872,2.44986409556194,129.1409497744081
2017,Cabot_Strait,250,2296.573724597373,2207.154991360183,7.837597109889337,679.6895807539241,0.1685029235704114,1.199379691464451,1.893856944182309,87.94847305903754
2017,Halifax_Line,250,2328.213613819196,2175.140732332083,7.926479901469866,560.1826576743339,0.2066631104305715,1.739176473941717,2.72110740668772,149.6374582428142
2017,Louisbourg,250,2292.175166627378,2166.765374356834,7.920868795820883,554.3742992653184,0.2005471318123646,1.48021781395542,2.331905766086813,123.3329389609193
2017,Portsmouth_Line,250,2317.509758287358,2179.153740648608,7.917042139835002,570.1977924930973,0.2015486130102919,1.613710863559725,2.53199009824348,138.2129087013908
2017,Yarmouth_Line,250,2282.501000000002,2173.200000000002,7.862520427685291,642.3305410979407,0.1773719197993973,1.370900422765333,2.156811085360197,109.3010000000003
2018,Browns_Bank,250,2326.988412374118,2171.059732905628,7.957605958658699,512.4774463499256,0.2194631661167105,1.755003521406823,2.754206006224376,153.5012636151337
2018,Cabot_Strait,250,2294.724331263599,2215.810451125711,7.8111709111709144,722.4656459609387,0.1590193909009393,1.114670408718152,1.761012974691502,75.25673429420763
2018,Halifax_Line,250,2338.107600947889,2174.527699665288,7.939732077149639,545.0239553876734,0.213410357070302,1.845631639702847,2.883093531343179,162.3387877906203
2018,Laurentian_Channel_Centre,250,-999,-999,-999,-999,-999,-999,-999,-999
2018,Laurentian_Channel_Mouth,250,2289.504824793526,2194.052085372988,7.815405757003098,718.1744498590233,0.1605339010172088,1.229192423342075,1.933888131236541,83.93329714596395
2018,Louisbourg,250,2288.191669674668,2166.864888706309,7.912711396348272,562.576556434575,0.196645064784745,1.441763875474152,2.271924872420689,117.7309714103983
2018,Portsmouth_Line,250,2312.454444986723,2173.017209827789,7.938145663319582,533.2934080418551,0.2095167062408706,1.61731506029017,2.5433763239794,139.4541944243984
2019,Browns_Bank,250,2328.359725435023,2203.532971731375,7.87904045247622,631.4016231674362,0.187601964012122,1.520730974091799,2.384383852762752,126.7673467798962
2019,Cabot_Strait,250,2305.462361990096,2219.423170195138,7.824233582830277,706.7117421180534,0.1645713135565166,1.1797904875564,1.862458252983101,85.00928380161848
2019,Halifax_Line,250,2335.949499179484,2177.913695813164,7.940665223959503,544.6752966917048,0.2136545661140806,1.797672501975567,2.812645449203462,157.1904099897849
2019,Louisbourg,250,2287.780258203698,2151.042429673235,7.947665705566354,517.1821477942599,0.2116494771519479,1.576324417477586,2.482131054673033,134.3271855801666
2019,Portsmouth_Line,250,2310.291206288351,2180.305833495945,7.915239945251349,567.0881984490978,0.2000216589044104,1.545636287953522,2.431027807456164,130.1525441818482
2020,Browns_Bank,250,2321.364551059589,2186.319485967694,7.922838796511185,559.2578092518692,0.2039605636052079,1.577954584306022,2.481806280147919,132.7997051645531
2020,Cabot_Strait,250,2312.601428395069,2214.11674812379,7.854336221677179,658.0065189604086,0.1759744361889223,1.2825796370722,2.022771454898875,100.4783804771945
2020,Halifax_Line,250,2323.267162045536,2181.869011114966,7.91500897325438,573.7036618177557,0.2011414175659605,1.630291567742232,2.556083453095438,138.3323811080517
2020,Louisbourg,250,2286.038449037684,2178.802685404253,7.886678337704161,599.137723672239,0.1860148213762272,1.333221170814166,2.104200153994832,105.624243871563
2020,Northeast_Channel,250,2315.834299999996,2190.601900000006,7.910921859016657,572.6637079231667,0.1984316221826788,1.500687155079533,2.362669197853505,125.2323999999999
2020,Portsmouth_Line,250,2310.962328887518,2182.320185835874,7.928672451811851,544.4301124472032,0.2050952420671552,1.520368919660629,2.395747673512254,128.8412130610513
2021,Browns_Bank,250,2327.555826015521,2179.6310346438,7.959406730245827,510.4843772294281,0.2202557410818051,1.690949213022655,2.660426952120698,146.6431808239587
2021,Cabot_Strait,250,2292.807197020257,2227.409194053806,7.760946121804549,819.2234978699018,0.1429905938153544,1.019619477228952,1.609746224142287,59.98331763053695
2021,Halifax_Line,250,2336.864241031463,2186.100078393512,7.929004186931084,557.8957466795579,0.2084340219142398,1.726410733117207,2.703622836241699,149.2666198645859
2021,Laurentian_Channel_Mouth,250,2284.297641770786,2205.739046173743,7.779252335394415,784.6694454508722,0.1483717370457038,1.11254038365031,1.752184237800306,72.42627350434586
2021,Louisbourg,250,2284.559362866381,2179.603801190844,7.892065979353077,590.347768093605,0.1880720668384828,1.324679900329008,2.092366314083424,107.9893778399678
2021,Northeast_Channel,250,2318.866299999998,2194.000000000003,7.901389217416592,588.4314262013031,0.1949810152439156,1.501943371341664,2.362489966818384,124.8663000000002
2021,Portsmouth_Line,250,2316.123065098071,2194.319939856539,7.8916342342490156,600.7935814760791,0.1907243159119691,1.468318070340498,2.3092930870705,120.9192263105246
2022,Cabot_Strait,250,2309.565664009553,2228.303974730263,7.806519885639114,739.7353020049613,0.1588396107727429,1.144752760159327,1.806610987216601,81.10926012731494
2022,Halifax_Line,250,2333.306244172248,2182.051381151931,7.921224719789893,570.2716940132756,0.2051227478210222,1.735100147203869,2.71431446870345,149.313020111216
2022,Louisbourg,250,2298.980293116796,2195.356815694545,7.871996094020229,630.174298129137,0.1820504356792196,1.334249745958207,2.103455685104191,108.1612976122518
2022,Portsmouth_Line,250,2307.639728773028,2188.79898360154,7.892475694074851,599.3232145799217,0.1905277483137841,1.449413208338255,2.281476566079573,118.6111493187167
2023,Browns_Bank,250,2308.010213020374,2184.132916991769,7.938300838211831,527.7824977851222,0.2083321825516656,1.46070973393434,2.309076821799198,120.5457254277782
2023,Cabot_Strait,250,2309.422490631033,2221.361633066828,7.832019377148958,692.6282306099602,0.1674536958669681,1.194370436335462,1.885508826880814,87.70108048121216
2023,Halifax_Line,250,2318.914073722387,2180.598305091476,7.919447757114357,563.0166719654582,0.2023595729276148,1.598539382363069,2.510089900122737,134.7029282690322
2023,Laurentian_Channel_Mouth,250,2268.103798886948,2189.561695323096,7.812087797796328,711.8722630852781,0.1573560550337926,1.098059798857317,1.735296134322452,72.27953223109184
2023,Louisbourg,250,2274.686199133058,2168.500237319003,7.916961393017352,547.3492860258401,0.1965326522444844,1.313199122008014,2.079688459453983,104.839144549415
2023,Northeast_Channel,250,2313.890099999997,2192.086900000003,7.930046728629011,541.6169134658201,0.2057245259057595,1.461289242174722,2.307280086390683,121.8032000000003
2023,Portsmouth_Line,250,2291.976457669498,2191.497970440053,7.858279468353803,642.9799402947219,0.1755876570975847,1.277056723817428,2.014140029453056,97.96908198498794
2024,Browns_Bank,250,2315.650876894511,2203.452863089412,7.864701636944837,647.4060776416255,0.1808447207773238,1.412771914886593,2.219787180295925,114.9716552849219
2024,Cabot_Strait,250,2308.90570927272,2233.550450424167,7.794701588591342,758.0122862971177,0.1546395784662856,1.089418858853722,1.721259247053983,62.00343318491787
2024,Halifax_Line,250,2309.118271968439,2159.397353710907,7.979656255628364,479.630226631287,0.2276508685570323,1.691769597091322,2.664447036751927,147.0569899412612
2024,Laurentian_Channel_Mouth,250,2249.618219232435,2175.133251208659,7.819644119229174,690.1443801382545,0.1583460072745946,1.061008645861939,1.679800139433772,69.37184949594236
2024,Louisbourg,250,2233.428367132376,2188.891031454105,7.742244959327735,830.7655222600717,0.1333848703185338,0.8707604968429117,1.380408628831173,40.27089857995379
2024,Northeast_Channel,250,2300.926865999998,2191.906683000002,7.882040987303627,611.0969839103316,0.1855403570897478,1.36103431901256,2.146119573055395,109.0201829999996
2024,Portsmouth_Line,250,2299.028824704874,2181.755534260995,7.91393463887959,563.2718998681763,0.198051651164839,1.426305825787196,2.251266216696758,116.8821115659895
2014,Cabot_Strait,300,2312.728601437367,2233.257368544655,7.82625253749363,699.0456648148678,0.165248655583334,1.126336812065629,1.781252032928142,79.33963014312339
2015,Cabot_Strait,300,2313.643539241724,2246.099091926329,7.785783634908593,773.9743077095602,0.1517809289405489,1.042075140796752,1.647518083956641,66.7474347016894
2015,Portsmouth_Line,300,2312.010142174035,2178.283369276325,7.934420533744892,536.9453263911558,0.2077019508706816,1.563170463127685,2.461093636738304,133.6920875998973
2016,Cabot_Strait,300,2309.199928078221,2232.936290272483,7.801810341795063,744.3366716681364,0.1569291726595172,1.102380957833863,1.741270503476801,73.33314029737373
2016,Halifax_Line,300,-999,-999,-999,-999,-999,-999,-999,-999
2017,Cabot_Strait,300,2301.3491774975,2236.651887900824,7.771674481259713,799.3636009191034,0.1466578338994212,1.021526048053748,1.614177688706806,64.37175543315406
2017,Portsmouth_Line,300,2318.772328639835,2180.17961155692,7.924711794888309,554.3154444374741,0.2045782177934157,1.615907061519557,2.538065473584306,138.6689508147106
2017,St_Anns_Bank,300,2308.029000000005,2217.700000000001,7.846240273175646,666.2056383234049,0.1722719410157081,1.209161013247141,1.909952278839388,90.32900000000025
2018,Cabot_Strait,300,2306.797260418081,2237.329110820168,7.782361749663242,779.5246232824419,0.1503728622030543,1.055301322380304,1.666735182767256,68.81448112757614
2018,Laurentian_Channel_Centre,300,-999,-999,-999,-999,-999,-999,-999,-999
2018,Portsmouth_Line,300,2307.895803957219,2174.600810349908,7.925013579250549,549.9760924202695,0.2035316334073453,1.561741098517647,2.45648958695881,133.2589306505349
2019,Cabot_Strait,300,2304.722182756629,2216.813495111789,7.838638794034429,679.0296483849106,0.1693776693134543,1.191386384572371,1.881883122438165,88.2634133480455
2019,Portsmouth_Line,300,2315.409538938791,2187.313051948301,7.913395062557055,570.0704360760899,0.1996099469659982,1.527922262176719,2.404034414159759,128.1966654219048
2020,Cabot_Strait,300,2311.73397185994,2241.749138197319,7.781726519513994,783.87595675428,0.1506011242667327,1.063062134864754,1.678700169302395,69.6264125595461
2020,St_Anns_Bank,300,2308.971299999998,2218.588499999996,7.838897900912206,680.4176007548404,0.1698741586154018,1.212832206984436,1.914376351342971,90.3828000000003
2021,Cabot_Strait,300,2306.124982233242,2238.882886097068,7.771205672017054,802.5699393865624,0.1469246022835624,1.040668687127121,1.643094965659417,65.71976923270192
2021,Portsmouth_Line,300,2304.25592899314,2186.046601607643,7.89464491125442,591.9107869809462,0.1907315616047902,1.431953423350448,2.254719564470791,118.0628423494869
2021,St_Anns_Bank,300,2335.625099999997,2213.199999999995,7.918598501625371,564.0219933236709,0.2030341648603984,1.47706716475414,2.32947063692635,122.4251000000003
2022,Portsmouth_Line,300,2317.8844338688,2203.237446372485,7.88217713661378,617.4663944744283,0.1873282204924169,1.418982261130384,2.233796334536071,115.076192227937
2023,Cabot_Strait,300,2309.6977520708,2239.107191928793,7.786490138680156,773.3607711277208,0.1519350607059535,1.065568971066516,1.683152981287926,70.14754264230106
2023,Portsmouth_Line,300,2292.850589148784,2194.978399462082,7.853917529582712,650.8075395861819,0.1741208419202894,1.26271755112737,1.991640918682308,97.57973257091643
2024,Cabot_Strait,300,2296.162633115805,2246.788438569819,7.7230179876796,900.0336004151858,0.1319012053535905,0.919024811268687,1.452312393508671,48.99193333823879
2024,Portsmouth_Line,300,2299.040082589161,2185.60321532395,7.907280754511442,572.278734266438,0.1952900930840285,1.395321990464904,2.202982488043121,113.8693138206464
2014,Gully,400,2303.852999999998,2176.299999999997,7.973201637644744,478.8056477412239,0.2233373006687718,1.489185242021143,2.356651159143073,127.5529999999999
2015,Banquereau_Bank,400,2308.689796925465,2186.073838114995,7.951388068471614,508.2955409460396,0.2141224137854097,1.454369450452773,2.299860080136088,122.7972423282231
2016,Banquereau_Bank,400,2311.808471288009,2193.938516876859,7.937263067024276,527.2767940690834,0.2082333539968562,1.414182558973428,2.236329550523715,117.0012231778724
2016,Halifax_Line,400,-999,-999,-999,-999,-999,-999,-999,-999
2017,Banquereau_Bank,400,2311.813713069667,2205.163452266158,7.902522151538343,575.70879380606,0.1937543300591899,1.323009354706741,2.091671529782257,104.8584517170985
2017,Gully,400,2305.303999999998,2179.799999999998,7.926881232680349,544.7391090081439,0.2038091053090401,1.488882988335108,2.347344605401866,125.5039999999999
2017,St_Anns_Bank,400,2311.426000000008,2214.200000000004,7.880073959817323,609.2876979178981,0.1848522237417068,1.254284435474239,1.983521634282961,97.22600000000006
2018,Gully,400,2312.369999999998,2181.899999999998,7.962887401313012,493.1134130894351,0.2193723191620528,1.514118572761722,2.391972809639191,130.4699999999997
2018,Halifax_Line,400,-999,-999,-999,-999,-999,-999,-999,-999
2018,Laurentian_Channel_Centre,400,-999,-999,-999,-999,-999,-999,-999,-999
2018,Laurentian_Channel_Mouth,400,2316.692814236115,2226.930950481423,7.855110400307979,650.1794334619506,0.1758664050025918,1.198302165404932,1.894691587898792,89.72733333333326
2019,Halifax_Line,400,-999,-999,-999,-999,-999,-999,-999,-999
2021,Gully,400,2299.612099999996,2177.199999999998,7.946265595540505,513.675830787672,0.2110990013965808,1.45062464317219,2.292963776692434,122.4121000000001
2021,Halifax_Line,400,-999,-999,-999,-999,-999,-999,-999,-999
2021,Laurentian_Channel_Mouth,400,2311.503951503194,2214.261205165816,7.874650484288253,617.597651893919,0.1828085098901684,1.250789529253368,1.977333380769579,97.13953333333332
2021,St_Anns_Bank,400,2340.503100000002,2239.900000000001,7.880856963980759,617.4773429248415,0.1876841729782537,1.294695626232163,2.046226379499765,100.6030999999999
2022,Cabot_Strait,400,-999,-999,-999,-999,-999,-999,-999,-999
2022,St_Anns_Bank,400,2304.494700000003,2252.360000000002,7.732021966510748,881.1742291540013,0.1348629803075283,0.9373128918920117,1.480964832304801,52.13470000000007
2023,Halifax_Line,400,-999,-999,-999,-999,-999,-999,-999,-999
2023,Laurentian_Channel_Mouth,400,2309.684359581663,2195.676589074123,7.934609419318492,529.6067946866392,0.2068061616788875,1.381684992626799,2.186358413801171,113.9971999999999
2023,St_Anns_Bank,400,2337.051500000001,2271.377800000003,7.774450102621743,804.8513409063684,0.1497720422224556,1.039140398300318,1.641984201405937,65.6736999999998
2024,Halifax_Line,400,-999,-999,-999,-999,-999,-999,-999,-999
2024,Laurentian_Channel_Mouth,400,2264.978771783879,2196.212128579522,7.790248154513877,731.0387741952637,0.1494922437360848,0.9882483911389525,1.564484218259953,69.31974233333328
2014,Browns_Bank,500,2314.522035754294,2189.175839674471,7.95042122022051,510.3926672472599,0.2142090508041764,1.476110516988806,2.332175704301085,125.6484127139265
2014,Cabot_Strait,500,2316.908541323387,2248.468499261065,7.796597761268172,750.2857761523635,0.1552615425252275,1.042540783946205,1.64915670054538,67.63139416084246
2014,Gully,500,2303.999535541464,2184.755092785123,7.949346767544184,508.2398206175039,0.2126290926659928,1.422873842580629,2.250765234087297,120.4339942820145
2014,Halifax_Line,500,2307.705822160759,2192.294168208251,7.914798879936565,558.8237560288372,0.1986705876308379,1.39951032802321,2.2091391721212,116.011919484945
2014,Louisbourg,500,2316.56720684543,2190.311452145227,7.940359646111529,526.8432510461366,0.2103642019686517,1.490869193436633,2.353359663736848,125.7046859769723
2014,St_Anns_Bank,500,2315.725790802718,2244.48484944615,7.80789905509624,730.3263847459884,0.1590113278835261,1.065434226022518,1.685693542127465,72.07229456001096
2015,Browns_Bank,500,2322.001321989008,2179.608826264559,8.00078061770203,449.2784902312342,0.2381158814816509,1.616182402666438,2.554877191577943,142.4832176488401
2015,Cabot_Strait,500,2318.930782423153,2232.171933655079,7.851919343076985,654.9715098583246,0.1747526191357545,1.176721892955951,1.861202841359122,87.3520800406543
2015,Halifax_Line,500,2311.38793419613,2189.292107607006,7.936534935991198,529.2498959035795,0.2080502331280484,1.452095787890858,2.293199798556596,122.3129547719459
2015,Louisbourg,500,2313.732980849585,2184.946932065875,7.966480528992756,489.5752163924496,0.221310443215732,1.502696533684293,2.375912552514974,128.8061024789525
2015,St_Anns_Bank,500,2314.307979504889,2212.948530806805,7.895262962705982,586.4277350199789,0.1909960927876238,1.284773764185059,2.032316193258066,101.317698355223
2016,Browns_Bank,500,2320.813618541174,2182.722758904712,7.985953870817468,467.1900788050988,0.2309838545833861,1.580820592417239,2.49849367729896,137.7669287932748
2016,Cabot_Strait,500,2313.25556559815,2243.8286889821,7.797010870414652,749.9639242087562,0.1552671203266893,1.051231496459229,1.662456147346161,69.62865947581699
